"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"63","Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176)","2/26",0.00542951134279526,0.178579319544958,0,0,19.9708835341365,104.166254070984,"NCF1;AREG"
"64","Microtubule Polymerization Or Depolymerization (GO:0031109)","2/27",0.00584777087848321,0.178579319544958,0,0,19.1710843373494,98.5718634354874,"KIF18A;NCKAP5"
"65","Regulation Of Cellular Response To Oxidative Stress (GO:1900407)","1/9",0.0376133448283414,0.218202224273374,0,0,29.6235119047619,97.1768610940061,"ALOX5"
"66","Negative Regulation Of Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002924)","1/9",0.0376133448283414,0.218202224273374,0,0,29.6235119047619,97.1768610940061,"FCGR2B"
"67","Glycosphingolipid Catabolic Process (GO:0046479)","1/9",0.0376133448283414,0.218202224273374,0,0,29.6235119047619,97.1768610940061,"LCT"
"68","High-Density Lipoprotein Particle Assembly (GO:0034380)","1/9",0.0376133448283414,0.218202224273374,0,0,29.6235119047619,97.1768610940061,"APOE"
"69","Positive Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030949)","1/9",0.0376133448283414,0.218202224273374,0,0,29.6235119047619,97.1768610940061,"PRKCB"
"70","Postsynapse Assembly (GO:0099068)","1/9",0.0376133448283414,0.218202224273374,0,0,29.6235119047619,97.1768610940061,"NLGN4X"
"71","Presynaptic Membrane Organization (GO:0097090)","1/9",0.0376133448283414,0.218202224273374,0,0,29.6235119047619,97.1768610940061,"NLGN4X"
"72","Organic Hydroxy Compound Catabolic Process (GO:1901616)","1/9",0.0376133448283414,0.218202224273374,0,0,29.6235119047619,97.1768610940061,"LCT"
"73","Response To Hydroxyurea (GO:0072710)","1/9",0.0376133448283414,0.218202224273374,0,0,29.6235119047619,97.1768610940061,"DDX11"
"74","Negative Regulation Of Wound Healing (GO:0061045)","2/28",0.00628031246106122,0.178579319544958,0,0,18.4328081556997,93.4605223822077,"ALOX5;APOE"
"75","Protein Depolymerization (GO:0051261)","2/28",0.00628031246106122,0.178579319544958,0,0,18.4328081556997,93.4605223822077,"KIF18A;NCKAP5"
"76","Mucosal Immune Response (GO:0002385)","2/28",0.00628031246106122,0.178579319544958,0,0,18.4328081556997,93.4605223822077,"DEFA4;RNASE3"
"77","DNA Geometric Change (GO:0032392)","2/30",0.00718773849727669,0.19586587405079,0,0,17.1144578313253,84.466330491811,"DDX11;DDX12P"
"78","Regulation Of Chromatin Binding (GO:0035561)","1/10",0.0417053180950638,0.218202224273374,0,0,26.3306878306878,83.6559293891733,"DDX11"
"79","Negative Regulation Of Hemostasis (GO:1900047)","1/10",0.0417053180950638,0.218202224273374,0,0,26.3306878306878,83.6559293891733,"APOE"
"80","Regulation Of Dendritic Cell Differentiation (GO:2001198)","1/10",0.0417053180950638,0.218202224273374,0,0,26.3306878306878,83.6559293891733,"FCGR2B"
"81","Fatty Acid Homeostasis (GO:0055089)","1/10",0.0417053180950638,0.218202224273374,0,0,26.3306878306878,83.6559293891733,"APOE"
"82","Negative Regulation Of Oxidoreductase Activity (GO:0051354)","1/10",0.0417053180950638,0.218202224273374,0,0,26.3306878306878,83.6559293891733,"GZMA"
"83","Positive Regulation Of Phospholipid Transport (GO:2001140)","1/10",0.0417053180950638,0.218202224273374,0,0,26.3306878306878,83.6559293891733,"APOE"
"84","Negative Regulation Of Sprouting Angiogenesis (GO:1903671)","1/10",0.0417053180950638,0.218202224273374,0,0,26.3306878306878,83.6559293891733,"ALOX5"
"85","Negative Regulation Of Transmembrane Transport (GO:0034763)","1/10",0.0417053180950638,0.218202224273374,0,0,26.3306878306878,83.6559293891733,"PRKCB"
"86","Lipoprotein Catabolic Process (GO:0042159)","1/10",0.0417053180950638,0.218202224273374,0,0,26.3306878306878,83.6559293891733,"APOE"
"87","Meiotic Sister Chromatid Cohesion (GO:0051177)","1/10",0.0417053180950638,0.218202224273374,0,0,26.3306878306878,83.6559293891733,"STAG3"
"88","rRNA Base Methylation (GO:0070475)","1/10",0.0417053180950638,0.218202224273374,0,0,26.3306878306878,83.6559293891733,"NSUN5P2"
"89","Negative Regulation Of B Cell Proliferation (GO:0030889)","1/10",0.0417053180950638,0.218202224273374,0,0,26.3306878306878,83.6559293891733,"FCGR2B"
"90","Positive Regulation Of Cholesterol Metabolic Process (GO:0090205)","1/10",0.0417053180950638,0.218202224273374,0,0,26.3306878306878,83.6559293891733,"APOE"
"91","Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)","2/33",0.00865286813075371,0.217652913750497,0,0,15.4558880684026,73.4133730812607,"NCF1;AREG"
"92","Negative Regulation Of Glucose Transmembrane Transport (GO:0010829)","1/11",0.0457800971719973,0.218541485769972,0,0,23.6964285714286,73.0775545029725,"PRKCB"
"93","Positive Regulation Of Lipid Transport (GO:0032370)","1/11",0.0457800971719973,0.218541485769972,0,0,23.6964285714286,73.0775545029725,"APOE"
"94","Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172)","1/11",0.0457800971719973,0.218541485769972,0,0,23.6964285714286,73.0775545029725,"APOE"
"95","Lipoprotein Transport (GO:0042953)","1/11",0.0457800971719973,0.218541485769972,0,0,23.6964285714286,73.0775545029725,"PRKCB"
"96","Presynapse Organization (GO:0099172)","1/11",0.0457800971719973,0.218541485769972,0,0,23.6964285714286,73.0775545029725,"NLGN4X"
"97","Regulation Of Response To Oxidative Stress (GO:1902882)","1/11",0.0457800971719973,0.218541485769972,0,0,23.6964285714286,73.0775545029725,"ALOX5"
"98","Phospholipid Efflux (GO:0033700)","1/11",0.0457800971719973,0.218541485769972,0,0,23.6964285714286,73.0775545029725,"APOE"
"99","Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902991)","1/11",0.0457800971719973,0.218541485769972,0,0,23.6964285714286,73.0775545029725,"APOE"
"100","Sister Chromatid Segregation (GO:0000819)","2/34",0.00916848320190194,0.218202224273374,0,0,14.9721385542169,70.2490257854154,"KIF18A;SPAG5"
"101","Positive Regulation Of Histone H3-K4 Methylation (GO:0051571)","1/12",0.0498377533507968,0.21885559707784,0,0,21.5411255411255,64.6014581565574,"KANSL1"
"102","Positive Regulation Of Insulin Receptor Signaling Pathway (GO:0046628)","1/12",0.0498377533507968,0.21885559707784,0,0,21.5411255411255,64.6014581565574,"GKAP1"
"103","Regulation Of Dosage Compensation By Inactivation Of X Chromosome (GO:1900095)","1/12",0.0498377533507968,0.21885559707784,0,0,21.5411255411255,64.6014581565574,"KANSL1"
"104","Histone H4-K16 Acetylation (GO:0043984)","1/12",0.0498377533507968,0.21885559707784,0,0,21.5411255411255,64.6014581565574,"KANSL1"
"105","Positive Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000651)","1/12",0.0498377533507968,0.21885559707784,0,0,21.5411255411255,64.6014581565574,"FXYD2"
"106","Lipoprotein Localization (GO:0044872)","1/12",0.0498377533507968,0.21885559707784,0,0,21.5411255411255,64.6014581565574,"PRKCB"
"107","Negative Regulation Of Coagulation (GO:0050819)","1/12",0.0498377533507968,0.21885559707784,0,0,21.5411255411255,64.6014581565574,"APOE"
"108","Sodium Ion Export Across Plasma Membrane (GO:0036376)","1/12",0.0498377533507968,0.21885559707784,0,0,21.5411255411255,64.6014581565574,"FXYD2"
"109","Positive Regulation Of Signaling Receptor Activity (GO:2000273)","2/36",0.0102398419737957,0.218202224273374,0,0,14.0900070871722,64.5529319722258,"NCF1;AREG"
"110","Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)","2/37",0.0107953452970749,0.218202224273374,0,0,13.6867469879518,61.9823530105923,"ALOX5;APOE"
"111","Synapse Assembly (GO:0007416)","3/71",0.0034383610832529,0.166158548845672,0,0,10.6780846484935,60.5742152123201,"NLGN4X;PCDHB14;PCDHB13"
"112","Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339)","2/38",0.0113639055933202,0.218202224273374,0,0,13.305890227577,59.5746369230961,"PCDHB14;PCDHB13"
"113","Negative Regulation Of Interleukin-12 Production (GO:0032695)","1/13",0.0538783576585866,0.21885559707784,0,0,19.7450396825397,57.6757823667771,"TIGIT"
"114","Regulation Of Humoral Immune Response (GO:0002920)","1/13",0.0538783576585866,0.21885559707784,0,0,19.7450396825397,57.6757823667771,"FCGR2B"
"115","Regulation Of Immune Effector Process (GO:0002697)","1/13",0.0538783576585866,0.21885559707784,0,0,19.7450396825397,57.6757823667771,"FCGR2B"
"116","Positive Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901018)","1/13",0.0538783576585866,0.21885559707784,0,0,19.7450396825397,57.6757823667771,"FXYD2"
"117","Intracellular Potassium Ion Homeostasis (GO:0030007)","1/13",0.0538783576585866,0.21885559707784,0,0,19.7450396825397,57.6757823667771,"FXYD2"
"118","Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)","1/13",0.0538783576585866,0.21885559707784,0,0,19.7450396825397,57.6757823667771,"APOE"
"119","Regulation Of Oxidoreductase Activity (GO:0051341)","1/13",0.0538783576585866,0.21885559707784,0,0,19.7450396825397,57.6757823667771,"GZMA"
"120","Lipid Oxidation (GO:0034440)","1/13",0.0538783576585866,0.21885559707784,0,0,19.7450396825397,57.6757823667771,"ALOX5"
"121","Mature B Cell Differentiation Involved In Immune Response (GO:0002313)","1/13",0.0538783576585866,0.21885559707784,0,0,19.7450396825397,57.6757823667771,"FCGR2B"
"122","Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905897)","1/13",0.0538783576585866,0.21885559707784,0,0,19.7450396825397,57.6757823667771,"FCGR2B"
"123","Positive Regulation Of Cellular Response To Insulin Stimulus (GO:1900078)","1/13",0.0538783576585866,0.21885559707784,0,0,19.7450396825397,57.6757823667771,"GKAP1"
"124","DNA Duplex Unwinding (GO:0032508)","2/41",0.0131467490878962,0.218202224273374,0,0,12.2805066419524,53.1940063986039,"DDX11;DDX12P"
"125","Synaptonemal Complex Assembly (GO:0007130)","1/14",0.0579019808424563,0.21885559707784,0,0,18.2252747252747,51.9238748259637,"STAG3"
"126","Synaptonemal Complex Organization (GO:0070193)","1/14",0.0579019808424563,0.21885559707784,0,0,18.2252747252747,51.9238748259637,"STAG3"
"127","Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911)","1/14",0.0579019808424563,0.21885559707784,0,0,18.2252747252747,51.9238748259637,"FCGR2B"
"128","Positive Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051044)","1/14",0.0579019808424563,0.21885559707784,0,0,18.2252747252747,51.9238748259637,"APOE"
"129","Regulation Of Histone H3-K4 Methylation (GO:0051569)","1/14",0.0579019808424563,0.21885559707784,0,0,18.2252747252747,51.9238748259637,"KANSL1"
"130","Lipoprotein Biosynthetic Process (GO:0042158)","1/14",0.0579019808424563,0.21885559707784,0,0,18.2252747252747,51.9238748259637,"APOE"
"131","Phagolysosome Assembly (GO:0001845)","1/14",0.0579019808424563,0.21885559707784,0,0,18.2252747252747,51.9238748259637,"CORO1A"
"132","Learning (GO:0007612)","2/43",0.0143984473910826,0.218202224273374,0,0,11.6802821040259,49.5318119120511,"NLGN4X;NRXN3"
"133","Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)","2/44",0.0150428913512065,0.218202224273374,0,0,11.4016064257028,47.8508289044699,"PRKCB;GKAP1"
"134","Regulation Of Cholesterol Biosynthetic Process (GO:0045540)","1/15",0.0619086933629977,0.21885559707784,0,0,16.922619047619,47.0803282057626,"APOE"
"135","B Cell Mediated Immunity (GO:0019724)","1/15",0.0619086933629977,0.21885559707784,0,0,16.922619047619,47.0803282057626,"FCGR2B"
"136","Negative Regulation Of Macrophage Activation (GO:0043031)","1/15",0.0619086933629977,0.21885559707784,0,0,16.922619047619,47.0803282057626,"FCGR2B"
"137","Negative Regulation Of Phagocytosis (GO:0050765)","1/15",0.0619086933629977,0.21885559707784,0,0,16.922619047619,47.0803282057626,"FCGR2B"
"138","Negative Regulation Of Platelet Activation (GO:0010544)","1/15",0.0619086933629977,0.21885559707784,0,0,16.922619047619,47.0803282057626,"APOE"
"139","High-Density Lipoprotein Particle Remodeling (GO:0034375)","1/15",0.0619086933629977,0.21885559707784,0,0,16.922619047619,47.0803282057626,"APOE"
"140","Histone H4-K5 Acetylation (GO:0043981)","1/15",0.0619086933629977,0.21885559707784,0,0,16.922619047619,47.0803282057626,"KANSL1"
"141","Histone H4-K8 Acetylation (GO:0043982)","1/15",0.0619086933629977,0.21885559707784,0,0,16.922619047619,47.0803282057626,"KANSL1"
"142","Presynapse Assembly (GO:0099054)","1/15",0.0619086933629977,0.21885559707784,0,0,16.922619047619,47.0803282057626,"NLGN4X"
"143","Protein Localization To Microtubule Organizing Center (GO:1905508)","1/15",0.0619086933629977,0.21885559707784,0,0,16.922619047619,47.0803282057626,"SPAG5"
"144","Ceramide Catabolic Process (GO:0046514)","1/15",0.0619086933629977,0.21885559707784,0,0,16.922619047619,47.0803282057626,"LCT"
"145","Regulation Of Amyloid-Beta Clearance (GO:1900221)","1/15",0.0619086933629977,0.21885559707784,0,0,16.922619047619,47.0803282057626,"APOE"
"146","Mitotic Nuclear Division (GO:0140014)","2/45",0.0156995797883332,0.218202224273374,0,0,11.1358924068366,46.2598481987694,"KIF18A;SPAG5"
"147","Regulation Of Interleukin-10 Production (GO:0032653)","2/46",0.0163683995604119,0.218202224273374,0,0,10.8822562979189,44.7522197354782,"TIGIT;FCGR2B"
"148","B Cell Activation Involved In Immune Response (GO:0002312)","1/16",0.0658985654115678,0.223303947042308,0,0,15.7936507936508,42.9530224420345,"FCGR2B"
"149","Synaptic Transmission, Cholinergic (GO:0007271)","1/16",0.0658985654115678,0.223303947042308,0,0,15.7936507936508,42.9530224420345,"APOE"
"150","Negative Regulation Of Interleukin-10 Production (GO:0032693)","1/16",0.0658985654115678,0.223303947042308,0,0,15.7936507936508,42.9530224420345,"FCGR2B"
"151","Positive Regulation Of Telomere Capping (GO:1904355)","1/16",0.0658985654115678,0.223303947042308,0,0,15.7936507936508,42.9530224420345,"NEK2"
"152","Cellular Response To Nitrogen Compound (GO:1901699)","1/16",0.0658985654115678,0.223303947042308,0,0,15.7936507936508,42.9530224420345,"DDX11"
"153","Negative Regulation Of Amyloid-Beta Formation (GO:1902430)","1/16",0.0658985654115678,0.223303947042308,0,0,15.7936507936508,42.9530224420345,"APOE"
"154","Reverse Cholesterol Transport (GO:0043691)","1/16",0.0658985654115678,0.223303947042308,0,0,15.7936507936508,42.9530224420345,"APOE"
"155","Antibacterial Humoral Response (GO:0019731)","2/49",0.0184465262705792,0.218202224273374,0,0,10.1861061266342,40.6718913252144,"DEFA4;RNASE3"
"156","Negative Regulation Of T Cell Activation (GO:0050868)","2/49",0.0184465262705792,0.218202224273374,0,0,10.1861061266342,40.6718913252144,"TIGIT;FCGR2B"
"157","Positive Regulation Of Transport (GO:0051050)","2/50",0.0191627543313977,0.218202224273374,0,0,9.97339357429719,39.4426448850601,"SPAG5;APOE"
"158","Negative Regulation Of Interleukin-8 Production (GO:0032717)","1/17",0.069871666881434,0.22457467948245,0,0,14.8058035714286,39.3996505923103,"CD33"
"159","Regulation Of Glucose Transmembrane Transport (GO:0010827)","1/17",0.069871666881434,0.22457467948245,0,0,14.8058035714286,39.3996505923103,"PRKCB"
"160","Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000)","1/17",0.069871666881434,0.22457467948245,0,0,14.8058035714286,39.3996505923103,"APOE"
"161","Amyloid Precursor Protein Metabolic Process (GO:0042982)","1/17",0.069871666881434,0.22457467948245,0,0,14.8058035714286,39.3996505923103,"APOE"
"162","Postsynaptic Membrane Organization (GO:0001941)","1/17",0.069871666881434,0.22457467948245,0,0,14.8058035714286,39.3996505923103,"NLGN4X"
"163","Protein Localization To Centrosome (GO:0071539)","1/17",0.069871666881434,0.22457467948245,0,0,14.8058035714286,39.3996505923103,"SPAG5"
"164","Positive Chemotaxis (GO:0050918)","1/17",0.069871666881434,0.22457467948245,0,0,14.8058035714286,39.3996505923103,"CORO1A"
"165","Negative Regulation Of Calcium Ion Transport (GO:0051926)","1/17",0.069871666881434,0.22457467948245,0,0,14.8058035714286,39.3996505923103,"CD33"
"166","Negative Regulation Of Response To Stimulus (GO:0048585)","2/52",0.0206298306650227,0.218202224273374,0,0,9.57349397590361,37.154894402821,"ALOX5;FCGR2B"
"167","Regulation Of Defense Response (GO:0031347)","3/97",0.00819631622852763,0.214415632538283,0,0,7.71445251686559,37.060773498205,"ALOX5;APOE;FCGR2B"
"168","Negative Regulation Of Monoatomic Ion Transport (GO:0043271)","1/18",0.0738280674139551,0.22457467948245,0,0,13.9341736694678,36.312683743325,"CD33"
"169","Positive Regulation Of Natural Killer Cell Activation (GO:0032816)","1/18",0.0738280674139551,0.22457467948245,0,0,13.9341736694678,36.312683743325,"FCGR3A"
"170","Vesicle Transport Along Actin Filament (GO:0030050)","1/18",0.0738280674139551,0.22457467948245,0,0,13.9341736694678,36.312683743325,"MYO7B"
"171","Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)","1/18",0.0738280674139551,0.22457467948245,0,0,13.9341736694678,36.312683743325,"CD33"
"172","Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898)","1/18",0.0738280674139551,0.22457467948245,0,0,13.9341736694678,36.312683743325,"FCGR2B"
"173","Intracellular Sodium Ion Homeostasis (GO:0006883)","1/18",0.0738280674139551,0.22457467948245,0,0,13.9341736694678,36.312683743325,"FXYD2"
"174","Nitric Oxide Mediated Signal Transduction (GO:0007263)","1/18",0.0738280674139551,0.22457467948245,0,0,13.9341736694678,36.312683743325,"APOE"
