"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"21","Integrin Mediated Cell Adhesion WP185","14/101",1.62935359553979e-05,0.000977205229188316,0,0,4.34913388376234,47.9480794092747,"ITGB1;ITGB5;SHC1;ITGA3;CAV1;PXN;ITGA10;CAPN2;ZYX;ITGA7;ITGAV;FYN;DOCK1;VCL"
"22","T Cell Modulation In Pancreatic Cancer WP5078","8/46",0.000218761715452161,0.00810980930854796,0,0,5.65657159658924,47.6709125604435,"CD274;LGALS3;CD40;LGALS1;TGFB1;CXCL12;FAS;PVR"
"23","Metabolic Pathways Of Fibroblasts WP5312","6/32",0.000892602004130678,0.0193025183393259,0,0,6.18705806728091,43.4416224200553,"P4HA1;PSAT1;LPAR1;SERPINH1;PLOD1;LOXL2"
"24","13Q12 12 Copy Number Variation WP5406","6/32",0.000892602004130678,0.0193025183393259,0,0,6.18705806728091,43.4416224200553,"ATXN1;SGCD;SGCB;FLNC;TRAF1;SNTA1"
"25","Genes Associated With The Development Of Rheumatoid Arthritis WP5033","4/18",0.00347373551217012,0.0439724080686901,0,0,7.64365079365079,43.2823617808779,"CD40;STAT4;ITGAV;TRAF1"
"26","VEGFA VEGFR2 Signaling WP3888","39/430",1.49363907291696e-07,1.93799669710975e-05,0,0,2.74988332368809,43.2195867014099,"ITGB1;ARF4;TNXB;ITGB5;SHC1;PXN;FHL2;PLOD3;CRIP2;CSRP1;CCND1;PLAU;GPC1;MYO6;CAPN2;SH3BGRL3;ITGAV;FYN;MYH11;EPHB2;PRKG1;JAG1;ANXA1;SDF2L1;STAT1;IGFBP3;TRPC1;CAV1;FN1;CDC42BPB;RHOC;MYO1C;GIPC1;CALU;SPIRE1;FAS;TNFRSF25;PFN1;VCL"
"27","TGF Smad Signaling Pathway WP5382","3/12",0.00813681762449524,0.0761411469445311,0,0,8.90753582986593,42.8573271238525,"TGFBR3;WWTR1;SPARC"
"28","Hypothesized Pathways In Pathogenesis Of Cardiovascular Disease WP3668","5/25",0.00178257744315192,0.0289111779061203,0,0,6.69541029207232,42.3799047825432,"TGFBR3;SHC1;FLNA;LTBP2;FBN1"
"29","Type I Collagen Synthesis In The Context Of Osteogenesis Imperfecta WP4786","6/33",0.00105796431301106,0.0211026565379752,0,0,5.95759826679047,40.8179404575496,"COL1A1;COL1A2;P4HA1;LOX;SERPINH1;PLOD1"
"30","Molybdenum Cofactor Moco Biosynthesis WP4507","2/7",0.0243488114053928,0.141989136173021,0,0,10.6764542936288,39.665934296811,"MOCS2;MOCS1"
"31","Familial Hyperlipidemia Type 3 WP5110","3/13",0.0102966190563968,0.0876056604962289,0,0,8.01636615811373,36.6824080290618,"LRP1;LCAT;PLTP"
"32","Vitamin K Metabolism And Activation Of Dependent Proteins WP5186","3/13",0.0102966190563968,0.0876056604962289,0,0,8.01636615811373,36.6824080290618,"VKORC1;NQO1;AIFM2"
"33","Complement System In Neuronal Development And Plasticity WP5090","13/106",0.000118210363873819,0.00511259823754266,0,0,3.77144110218835,34.1053107571679,"TGFB1;CFH;C1S;ATP8B1;C1R;CLU;PLSCR3;AXL;FAS;ITGAV;CD59;GAS6;MFGE8"
"34","Arrhythmogenic Right Ventricular Cardiomyopathy WP2118","10/74",0.00032179931811382,0.00944991928547389,0,0,4.20430672268908,33.8092791235706,"ITGB1;DSP;SGCD;ITGB5;SGCB;ITGA3;ACTN1;ITGA10;ITGA7;ITGAV"
"35","Angiotensin II Receptor Type 1 Pathway WP5036","5/28",0.00301505263670284,0.0411792715381257,0,0,5.82118884924714,33.7869833508332,"ACTA2;COL1A1;TGFB1;COL1A2;RRAS"
"36","H19 Action Rb E2F1 Signaling And CDK Beta Catenin Activity WP3969","3/14",0.0127570362260332,0.103451590645488,0,0,7.28722733577102,31.7844976049919,"JAG1;CCND1;TULP3"
"37","Heroin Metabolism WP2645","1/3",0.104720850865586,0.36120037132942,0,0,13.32918395574,30.0767308712788,"CES1"
"38","TGF Beta Receptor Signaling In Skeletal Dysplasias WP4816","8/58",0.00109782606266923,0.0211026565379752,0,0,4.29631284916201,29.2768946468388,"TGFBR3;TGFB1;STAT1;BAMBI;FST;LTBP3;THBS1;FBN1"
"39","Immune Response To Tuberculosis WP4197","4/22",0.00740485986449288,0.0725117409372039,0,0,5.94382716049383,29.1581500002593,"IFITM1;STAT1;TAP1;IFIT1"
"40","Familial Hyperlipidemia Type 4 WP5111","4/22",0.00740485986449288,0.0725117409372039,0,0,5.94382716049383,29.1581500002593,"LRP1;LCAT;FAS;PLTP"
"41","PI3K Akt Signaling Pathway WP4172","29/338",1.69457554194506e-05,0.000977205229188316,0,0,2.56125817792368,28.1366842284578,"ITGB1;LAMA5;TNXB;CSF1;ITGB5;LPAR1;TNC;THBS1;FGF5;CCND1;THEM4;ITGAV;ITGA3;F2R;FN1;FLT3LG;LAMB1;OSMR;COL1A1;CREB3;COL1A2;COL4A2;COL4A1;ITGA10;COL6A2;COL6A1;COL6A3;ITGA7;FGFR2"
"42","Mammary Gland Development Pathway Embryonic Development Stage 1 Of 4 WP2813","3/15",0.0155239711119527,0.11347804235357,0,0,6.67961165048544,27.8230534885681,"ITGB1;TGFB1;CCND1"
"43","Familial Hyperlipidemia Type 5 WP5112","3/15",0.0155239711119527,0.11347804235357,0,0,6.67961165048544,27.8230534885681,"LRP1;LCAT;PLTP"
"44","Ebola Virus Infection In Host WP4217","14/129",0.000244388695670872,0.00845584887021216,0,0,3.2854133496632,27.3239633982022,"ITGB1;ITGA3;STAT1;ACTN1;CAV1;RHOC;HLA-G;AXL;FLNA;ITGAV;FLNC;GAS6;MFGE8;CTSB"
"45","Photodynamic Therapy Induced NFE2L2 NRF2 Survival Signaling WP3612","4/23",0.0087114506669447,0.0793200508095491,0,0,5.63070175438596,26.7070769321742,"NQO1;NQO2;EPHX1;CES1"
"46","Small Cell Lung Cancer WP4658","11/95",0.000638384807992414,0.0150600779703665,0,0,3.52487811393842,25.9310101513748,"ITGB1;LAMA5;CCND1;COL4A2;ITGA3;COL4A1;FN1;ITGAV;LAMB1;TRAF1;BIRC3"
"47","Focal Adhesion PI3K Akt mTOR Signaling Pathway WP3932","26/302",4.31060069800407e-05,0.00223720176226411,0,0,2.56426228146672,25.7755751918254,"ITGB1;LAMA5;TNXB;CSF1;ITGB5;COL11A1;LPAR1;TNC;THBS1;ITGAV;ITGA3;F2R;FN1;LAMB1;OSMR;COL1A1;CREB3;COL1A2;COL4A2;COL4A1;ITGA10;COL5A3;COL6A2;COL5A2;ITGA7;FGFR2"
"48","Nod Like Receptor NLR Signaling Pathway WP288","2/9",0.0397889609226789,0.189335858914434,0,0,7.62524732884844,24.5850614171911,"CD40;EPHB2"
"49","Familial Hyperlipidemia Type 2 WP5109","3/16",0.0186014097147362,0.124557097928054,0,0,6.16547530139763,24.5664467622056,"LCAT;LDLRAP1;PLTP"
"50","Prolactin Signaling Pathway WP2037","9/74",0.00137159010150219,0.0242661311133136,0,0,3.72025820333513,24.5231405622096,"ITGB1;PIAS3;SHC1;STAT1;RPS6KA2;PXN;FLNA;FYN;CTSD"
"51","NRP1 Triggered Signaling Pathways In Pancreatic Cancer WP5144","7/53",0.00286599752209461,0.0402014247018135,0,0,4.08131708204475,23.8954536648629,"TGFBR3;COL1A1;NRP1;COL1A2;PLXNA2;PLXNA1;PLXNA4"
"52","Regulation Of Actin Cytoskeleton WP51","15/150",0.000365103248706608,0.00944991928547389,0,0,2.99968656950321,23.7435102077117,"NCKAP1;ACTN1;F2R;PXN;FN1;RRAS2;FGF5;RRAS;CFL2;PIP4K2A;PIP4K2C;PFN1;DOCK1;VCL;FGFR2"
"53","Genes Controlling Nephrogenesis WP4823","6/44",0.00481744565617507,0.0555612065678858,0,0,4.23061134730978,22.5724752343308,"ITGB1;NOTCH2;CXCL12;ITGA3;SLIT2;FGFR2"
"54","Apoptosis Modulation And Signaling WP1772","10/89",0.00140266653834183,0.0242661311133136,0,0,3.40336134453782,22.3579745747813,"AIFM2;IL1R1;BAG3;TRADD;BNIP3;PEA15;FAS;TNFRSF25;PTPN13;BIRC3"
"55","NOTCH1 Regulation Of Endothelial Cell Calcification WP3413","3/17",0.0219915920212711,0.131191221368273,0,0,5.72478700217951,21.8520562973472,"JAG1;LPAR1;CALU"
"56","Amplification And Expansion Of Oncogenic Pathways As Metastatic Traits WP3678","3/17",0.0219915920212711,0.131191221368273,0,0,5.72478700217951,21.8520562973472,"VCAM1;JAG1;TNC"
"57","Platelet Mediated Interactions With Vascular And Circulating Cells WP4462","3/17",0.0219915920212711,0.131191221368273,0,0,5.72478700217951,21.8520562973472,"CD40;VCAM1;TGFB1"
"58","Metabolic Pathway Of LDL HDL And TG Including Diseases WP4522","3/17",0.0219915920212711,0.131191221368273,0,0,5.72478700217951,21.8520562973472,"ANXA2;LCAT;LDLRAP1"
"59","Involvement Of Secretase In Neurodegenerative Diseases WP5372","3/17",0.0219915920212711,0.131191221368273,0,0,5.72478700217951,21.8520562973472,"BACE1;CEBPB;STAT1"
"60","TROP2 Regulatory Signaling WP5300","6/45",0.00539203295125778,0.0583013562854748,0,0,4.12191986286694,21.5280982350622,"ITGB1;CCND1;STAT1;PSEN2;FN1;VIM"
"61","Cytokines And Inflammatory Response WP530","4/26",0.0135034693631383,0.106001786730019,0,0,4.86212121212121,20.9305013865823,"CD4;TGFB1;CSF1;IL15"
"62","Network Map Of SARS CoV 2 Signaling Pathway WP5115","19/218",0.000382366676290851,0.00944991928547389,0,0,2.58357746177697,20.33050826604,"IFITM1;CEBPB;CFH;C1S;STAT1;ITGA3;C1R;IGFBP3;CTSZ;FN1;IFIT1;CXCL16;CD4;APOM;CXCL12;RRAS;FYN;CTSD;CTSB"
"63","Zinc Homeostasis WP3529","5/36",0.00912141596459081,0.0816209463038384,0,0,4.31715195836511,20.2782249610904,"MT2A;MT1F;SLC39A13;SLC39A14;MT1E"
"64","Proteoglycan Biosynthesis WP4784","3/18",0.0256951707855777,0.144264462655672,0,0,5.34285714285714,19.5626161036532,"EXT1;PAPSS2;CHST3"
"65","Congenital Generalized Lipodystrophy WP5101","3/18",0.0256951707855777,0.144264462655672,0,0,5.34285714285714,19.5626161036532,"CAV1;FYN;LPIN3"
"66","Familial Hyperlipidemia Type 1 WP5108","3/18",0.0256951707855777,0.144264462655672,0,0,5.34285714285714,19.5626161036532,"LRP1;LCAT;PLTP"
"67","Canonical And Non Canonical Notch Signaling WP3845","4/27",0.0154081476400891,0.11347804235357,0,0,4.65048309178744,19.4058094888167,"NOTCH2;JAG1;RRAS;PSEN2"
"68","Acute Viral Myocarditis WP4298","9/84",0.00332108559113001,0.0437185096398337,0,0,3.22254545454545,18.3925607658663,"CD4;SGCD;TGFB1;CCND1;SGCB;STAT1;CAV1;FYN;TLR3"
"69","Development Of Ureteric Collection System WP5053","7/60",0.00577952609065806,0.0599914808210306,0,0,3.54098576353254,18.2482349786694,"ITGB1;RARG;CCND1;FST;GFRA1;SLIT2;FGFR2"
"70","2Q13 Copy Number Variation Syndrome WP5222","7/60",0.00577952609065806,0.0599914808210306,0,0,3.54098576353254,18.2482349786694,"FBLN7;LGALS3;CSF1;IL1R1;STAT1;GAS6;POLR2L"
"71","Nanoparticle Mediated Activation Of Receptor Signaling WP2643","4/28",0.0174736677486159,0.122551804885563,0,0,4.45648148148148,18.0356489753615,"ITGB1;COL1A1;PXN;FN1"
"72","Cocaine Metabolism WP2826","1/4",0.137134769513613,0.408096196356337,0,0,8.88566159520516,17.6539535314515,"CES1"
"73","Host Pathogen Interaction Of Human Coronaviruses Autophagy WP4863","3/19",0.0297113598049997,0.154201957387949,0,0,5.00866851595007,17.6116095660429,"MAP1LC3A;ATG10;WIPI1"
"74","Inclusion Body Myositis WP5120","2/11",0.0579640144476951,0.248622508250858,0,0,5.9301323484149,16.8886190255706,"BACE1;PSEN2"
"75","NPHP1 Deletion Syndrome WP5399","2/11",0.0579640144476951,0.248622508250858,0,0,5.9301323484149,16.8886190255706,"FLNA;FLNC"
"76","Lung Fibrosis WP3624","7/63",0.00754640000203834,0.0725292889084796,0,0,3.35076708507671,16.3741420815709,"DSP;MT2A;CEBPB;TGFB1;PLAU;PTX3;TIMP1"
"77","Ferroptosis WP4313","7/64",0.00821561508457369,0.0761411469445311,0,0,3.29181041865473,15.8063475023815,"DPP4;MAP1LC3A;GCH1;AIFM2;AKR1C1;CTH;SLC39A14"
"78","Allograft Rejection WP2328","9/90",0.00526552622128865,0.0583013562854748,0,0,2.98290598290598,15.65003754507,"CD40;TGFB1;CXCL12;STAT1;PRF1;CXCR5;FAS;VIM;HLA-G"
"79","Spinal Cord Injury WP2431","11/119",0.00395802796089372,0.0489099169453296,0,0,2.73814347306633,15.1474353423623,"LGALS3;ACAN;TGFB1;ANXA1;CCND1;IL1R1;COL4A1;PLXNA2;SLIT2;VIM;RHOC"
"80","Apoptosis Related Network Due To Altered Notch3 In Ovarian Cancer WP2864","6/53",0.0119256163221428,0.0998289495353567,0,0,3.41889409115154,15.1425094924794,"NQO1;ANXA5;F2R;TRAF1;VIM;THBS1"
"81","Hippo Merlin Signaling Dysregulation WP4541","11/120",0.00421901823237101,0.0509225688976874,0,0,2.71288135157044,14.8344498247385,"ITGB1;WWTR1;CCND1;ITGB5;ITGA3;ITGA10;CDH11;ITGA7;ITGAV;FGFR2;TEAD2"
"82","SARS CoV 2 Innate Immunity Evasion And Cell Specific Immune Response WP5039","7/66",0.00968357484545049,0.0851826329625221,0,0,3.17989267900622,14.7461930945809,"IFITM1;LAG3;TGFB1;CXCL12;STAT1;TRADD;TANK"
"83","Splicing Factor NOVA Regulated Synaptic Proteins WP4148","5/42",0.0172479331272988,0.122551804885563,0,0,3.61594557004849,14.6809666793595,"CADM1;EPB41L1;APLP2;KCNMA1;ANK3"
"84","Inflammatory Bowel Disease Signaling WP5198","5/42",0.0172479331272988,0.122551804885563,0,0,3.61594557004849,14.6809666793595,"TGFB1;MAF;STAT1;STAT4;RORA"
"85","TGF Beta Receptor Signaling WP560","6/54",0.0130173078487552,0.103938196515445,0,0,3.3474930362117,14.5330587823015,"TGFBR3;TGFB1;STAT1;BAMBI;FST;THBS1"
"86","Resolvin E1 And Resolvin D1 Signaling Pathways Promoting Inflammation Resolution WP5191","2/12",0.067929467338804,0.277601524006609,0,0,5.33684210526316,14.3522913270231,"EPHB2;CMKLR1"
"87","CKAP4 Signaling Pathway Map WP5322","10/109",0.00618829691767163,0.0629750215739525,0,0,2.71298418357242,13.795783296132,"ITGB1;DSP;CCND1;PLAU;STAT1;FAS;TRAF1;VIM;CKAP4;DKK3"
"88","Hair Follicle Development Organogenesis Part 2 Of 3 WP2839","4/32",0.0274098474813962,0.146656812812831,0,0,3.81904761904762,13.7365526299318,"ITGB1;LAMA5;CCND1;FGFR2"
"89","Oncostatin M Signaling Pathway WP2374","6/56",0.01540692253195,0.11347804235357,0,0,3.21325905292479,13.4087319481155,"PIAS3;CEBPB;SHC1;STAT1;PXN;OSMR"
"90","Notch Signaling WP268","5/44",0.0207652985880861,0.131191221368273,0,0,3.43015584322956,13.290042847786,"NOTCH2;NUMBL;JAG1;PSEN2;DTX3"
"91","Nephrotic Syndrome WP4758","5/45",0.0226869598937455,0.133801502100612,0,0,3.3442280945758,12.6611304297152,"MYO1E;CD151;ITGA3;PLCE1;SYNPO"
"92","Complement And Coagulation Cascades WP558","6/58",0.0180843008701606,0.123496738837018,0,0,3.08935076065995,12.3966720035814,"CFH;C1S;PLAU;C1R;F2R;CLU"
"93","Osteopontin Signaling WP1434","2/13",0.078408179546043,0.304654318440785,0,0,4.85142281541173,12.3508833186271,"PLAU;ITGAV"
"94","MFAP5 Mediated Ovarian Cancer Cell Motility And Invasiveness WP3301","2/13",0.078408179546043,0.304654318440785,0,0,4.85142281541173,12.3508833186271,"MFAP5;ITGAV"
"95","Development Of Pulmonary Dendritic Cells And Macrophage Subsets WP3892","2/13",0.078408179546043,0.304654318440785,0,0,4.85142281541173,12.3508833186271,"CSF1;FLT3LG"
"96","Control Of Immune Tolerance By Vasoactive Intestinal Peptide WP4484","2/13",0.078408179546043,0.304654318440785,0,0,4.85142281541173,12.3508833186271,"TGFB1;FAS"
"97","Sulindac Metabolic Pathway WP2542","1/5",0.168376695167185,0.443591394882076,0,0,6.66390041493776,11.8720822898328,"CYP1B1"
"98","miR 517 Relationship With ARCN1 And USP1 WP3596","1/5",0.168376695167185,0.443591394882076,0,0,6.66390041493776,11.8720822898328,"ID1"
"99","SARS CoV 2 Altering Angiogenesis Via NRP1 WP5065","1/5",0.168376695167185,0.443591394882076,0,0,6.66390041493776,11.8720822898328,"NRP1"
"100","Mechanoregulation And Pathology Of YAP TAZ Via Hippo And Non Hippo Mechanisms WP4534","5/47",0.0268666488329604,0.145247820253192,0,0,3.18464798993311,11.5184564439228,"ITGB1;ACTA2;WWTR1;ITGB5;TEAD2"
"101","IL 24 Signaling Pathway WP5413","17/232",0.00477896270606715,0.0555612065678858,0,0,2.13175224499194,11.391085832232,"FLG;CD40;TGFB1;VCAM1;STAT1;TRADD;ANXA5;PRF1;DSTN;MAP1LC3A;CCND1;COL6A2;S100A6;FAS;TLR3;PRKG1;CTSB"
"102","IL1 And Megakaryocytes In Obesity WP2865","3/24",0.0543698738299555,0.239135292523279,0,0,3.81513770556766,11.1094714270291,"IL1R1;F2R;TIMP1"
"103","Pleural Mesothelioma WP5087","28/437",0.00265730357141148,0.040086891040216,0,0,1.85578787623303,11.0056448979785,"ITGB1;CD274;LAMA5;SPARC;CSF1;SHC1;PRSS23;FGF5;PORCN;BAG2;CCND1;PLAU;ITGAV;MAP3K6;TEAD2;WWTR1;TGFB1;STAT1;ITGA3;FN1;FLT3LG;LAMB1;ACTA2;CXCL12;COL4A2;COL4A1;CDH11;FGFR2"
"104","Exercise Induced Circadian Regulation WP410","5/48",0.0291283249546312,0.15270303688337,0,0,3.11042468544814,10.998599206089,"NCKAP1;GSTM3;CEBPB;RBPMS;GFRA1"
"105","Non Genomic Actions Of 1 25 Dihydroxyvitamin D3 WP4341","7/75",0.0187195638504589,0.124557097928054,0,0,2.75773238165559,10.9707726469491,"IFI27L2;CD40;CAMK2D;STAT1;CAV1;PLCE1;PLCD1"
"106","Factors And Pathways Affecting Insulin Like Growth Factor IGF1 Akt Signaling WP3850","4/36",0.0401289874385121,0.189335858914434,0,0,3.34097222222222,10.743418464903,"ITGB1;MAP1LC3A;IGFBP5;FBXO32"
"107","Osteoblast Signaling WP322","2/14",0.0893500482802696,0.333616367319856,0,0,4.44690674053555,10.7401402416265,"COL1A1;ITGAV"
"108","Hepatitis C And Hepatocellular Carcinoma WP3646","5/49",0.0315066962667235,0.159873397709436,0,0,3.03957516753066,10.50949885287,"TGFB1;CCND1;COL4A2;MYOF;BIRC3"
"109","Endochondral Ossification WP474","6/63",0.0261288236794474,0.144264462655672,0,0,2.81762204955285,10.269432781527,"ADAMTS5;ACAN;TGFB1;PLAU;STAT1;SERPINH1"
"110","Endochondral Ossification With Skeletal Dysplasias WP4808","6/63",0.0261288236794474,0.144264462655672,0,0,2.81762204955285,10.269432781527,"ADAMTS5;ACAN;TGFB1;PLAU;STAT1;SERPINH1"
"111","Sphingolipid Metabolism Overview WP4725","3/25",0.0601809239698868,0.251886286615897,0,0,3.6415332240575,10.2341644429035,"SMPD1;DEGS1;SGPP1"
"112","Mammalian Disorder Of Sexual Development WP4842","3/25",0.0601809239698868,0.251886286615897,0,0,3.6415332240575,10.2341644429035,"FST;PTGDS;FGFR2"
"113","Neovascularisation Processes WP4331","4/37",0.0437519361249497,0.202743346864722,0,0,3.23956228956229,10.1373012057101,"JAG1;TGFB1;CXCL12;EPHB2"
"114","Nuclear Receptors Meta Pathway WP2882","21/314",0.00533668916822021,0.0583013562854748,0,0,1.93535748789925,10.1280156976502,"GSTM3;NQO1;TGFB1;SLC2A13;MYOF;AMIGO2;SLC39A13;SMARCA1;SLC39A14;SLC2A6;CES4A;TGFBR3;CCND1;ENC1;CDC42EP3;CYP1B1;MFGE8;PLTP;CES1;PPARD;BIRC3"
"115","Copper Homeostasis WP3286","5/51",0.0366188859334674,0.179294356598769,0,0,2.90711737316321,9.6143928850227,"BACE1;MT2A;CCND1;MT1F;MT1E"
"116","TNF Related Weak Inducer Of Apoptosis TWEAK Signaling Pathway WP2036","4/38",0.0475523600497099,0.216488376015784,0,0,3.14411764705882,9.57674295419757,"TNFRSF12A;TNFSF12;TRAF1;BIRC3"
"117","Striated Muscle Contraction Pathway WP383","4/38",0.0475523600497099,0.216488376015784,0,0,3.14411764705882,9.57674295419757,"ACTA2;TPM1;VIM;MYL9"
"118","Sphingolipid Metabolism Integrated Pathway WP4726","3/26",0.0662692941370319,0.272966378231108,0,0,3.48302478441778,9.45302896391199,"SMPD1;DEGS1;SGPP1"
"119","Complement System WP2806","8/95",0.0218358326582743,0.131191221368273,0,0,2.46439350157324,9.42434092002501,"LAMA5;CD40;C1S;CFH;CD59;LAMB1;PTX3;THBS1"
"120","GPR40 Pathway WP3958","2/15",0.100707916828433,0.353158167797004,0,0,4.10462390794801,9.4222908674046,"PLCE1;PLCD1"
"121","Pro Survival Signaling Of Neuroprotectin D1 WP5182","2/15",0.100707916828433,0.353158167797004,0,0,4.10462390794801,9.4222908674046,"TRADD;BIRC3"
"122","Epithelial To Mesenchymal Transition In Colorectal Cancer WP4239","12/160",0.0136842383639909,0.106001786730019,0,0,2.17825690859399,9.34801259716559,"NOTCH2;DSP;SPARC;JAG1;TGFB1;COL4A2;COL4A1;SHC1;GDF15;EIF5A2;ID1;FN1"
"123","Netrin UNC5B Signaling Pathway WP4747","5/52",0.0393549411458807,0.189122356062149,0,0,2.84511585239547,9.20433029641976,"COL1A1;VCAM1;UNC5B;NTN4;FYN"
"124","Immune Infiltration In Pancreatic Cancer WP5285","4/39",0.0515297102010348,0.228580509353308,0,0,3.05412698412698,9.05730902934099,"LGALS3;LGALS1;TGFB1;CXCL12"
"125","A Network Map Of Macrophage Stimulating Protein MSP Signaling WP5353","7/82",0.0289564924304983,0.15270303688337,0,0,2.49943282194328,8.85289316886421,"ITGB1;ACTA2;TGFB1;COL4A1;SHC1;FN1;VIM"
"126","EV Release From Cardiac Cells And Their Functional Effects WP3297","1/6",0.198488945263812,0.477223659517079,0,0,5.33084370677732,8.62009086885652,"CXCL12"
"127","Robo4 And VEGF Signaling Pathways Crosstalk WP3943","1/6",0.198488945263812,0.477223659517079,0,0,5.33084370677732,8.62009086885652,"SLIT2"
"128","SCFA And Skeletal Muscle Substrate Metabolism WP4030","1/6",0.198488945263812,0.477223659517079,0,0,5.33084370677732,8.62009086885652,"PPARD"
"129","Vitamin A1 And A5 X Pathways WP5397","1/6",0.198488945263812,0.477223659517079,0,0,5.33084370677732,8.62009086885652,"RARG"
"130","Adipogenesis WP236","10/131",0.0207911640996042,0.131191221368273,0,0,2.21716785887909,8.58759482567837,"WWTR1;CEBPB;TGFB1;PTGIS;STAT1;FAS;RORA;TRIB3;LPIN3;PPARD"
