"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"58","Hydrolase Activity, Acting On Carbon-Nitrogen (But Not Peptide) Bonds, In Linear Amides (GO:0016811)","1/56",0.212455882123287,0.340981854182249,0,0,4.2987012987013,6.65877826506426,"VNN2"
"59","Iron Ion Binding (GO:0005506)","1/56",0.212455882123287,0.340981854182249,0,0,4.2987012987013,6.65877826506426,"ALOX5"
"60","Nuclease Activity (GO:0004518)","1/58",0.219154656227841,0.344153229791063,0,0,4.14745196324144,6.29573920042455,"RNASE3"
"61","SH3 Domain Binding (GO:0017124)","1/59",0.222482896026546,0.344153229791063,0,0,4.07573891625616,6.12544860836932,"NCF1"
"62","RNA Nuclease Activity (GO:0004540)","1/70",0.258180937530669,0.387271406296003,0,0,3.42408557625949,4.6365358969651,"RNASE3"
"63","Actin Binding (GO:0003779)","2/183",0.182685913302802,0.334924174388471,0,0,2.62717167010584,4.46615747960055,"KIF18A;CORO1A"
"64","Phosphatidylinositol-4,5-Bisphosphate Binding (GO:0005546)","1/73",0.267632386040637,0.393186269101725,0,0,3.28091931216931,4.32471404646485,"OBSCN"
"65","G Protein-Coupled Peptide Receptor Activity (GO:0008528)","1/77",0.280049429646374,0.401810051231754,0,0,3.10761278195489,3.95533585284631,"VIPR1"
"66","Small GTPase Binding (GO:0031267)","2/199",0.207325838181421,0.340981854182249,0,0,2.41184025441869,3.79494291160393,"RANBP2;FMNL1"
"67","Guanyl-Nucleotide Exchange Factor Activity (GO:0005085)","2/203",0.213544191508075,0.340981854182249,0,0,2.36336390337469,3.64882466596376,"OBSCN;RAB3IP"
"68","GTPase Binding (GO:0051020)","2/225",0.248011784325437,0.377741025357204,0,0,2.1278297044681,2.96678830763547,"RANBP2;FMNL1"
"69","Phosphatidylinositol Bisphosphate Binding (GO:1902936)","1/93",0.327670869772816,0.449843701729286,0,0,2.56508799171843,2.86198569219097,"OBSCN"
"70","Growth Factor Receptor Binding (GO:0070851)","1/96",0.336246807353203,0.449843701729286,0,0,2.48370927318296,2.70701918392176,"GRAP"
"71","Single-Stranded DNA Binding (GO:0003697)","1/96",0.336246807353203,0.449843701729286,0,0,2.48370927318296,2.70701918392176,"DDX11"
"72","Microtubule Binding (GO:0008017)","2/239",0.2700673363527,0.393186269101725,0,0,2.00071170758985,2.6190995993448,"KIF18A;SPAG5"
"73","G Protein-Coupled Receptor Activity (GO:0004930)","2/250",0.287397490284632,0.406462164831123,0,0,1.91090167120093,2.38268234624399,"VIPR1;CELSR2"
"74","Phosphatidylinositol Phosphate Binding (GO:1901981)","1/109",0.372176984500568,0.478513265786445,0,0,2.18331128747795,2.15795381471041,"OBSCN"
"75","Nuclear Receptor Binding (GO:0016922)","1/115",0.388105160300384,0.492595011150487,0,0,2.06777360066834,1.95710417477595,"PRKCB"
"76","Serine-Type Endopeptidase Activity (GO:0004252)","1/125",0.413769305021127,0.512039514963645,0,0,1.90005760368664,1.6766995521471,"GZMA"
"77","Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987)","6/1098",0.323890322260466,0.449843701729286,0,0,1.30915287244401,1.47587392544028,"ZNF492;ZNF519;ZNF85;EBF1;ZNF138;ZNF850"
"78","Protein Kinase Binding (GO:0019901)","3/511",0.370372847920328,0.478513265786445,0,0,1.39766180142116,1.38822071286386,"NBEA;PRKCB;CSPG4"
"79","RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978)","6/1122",0.34214738377892,0.451634546588174,0,0,1.27936572750783,1.37213725474657,"ZNF492;ZNF519;ZNF85;EBF1;ZNF138;ZNF850"
"80","Tubulin Binding (GO:0015631)","2/322",0.398546455537183,0.49944429238204,0,0,1.47552710843373,1.3573834405265,"KIF18A;SPAG5"
"81","Serine-Type Peptidase Activity (GO:0008236)","1/142",0.454979279363565,0.542686128397506,0,0,1.66953731847349,1.31476631627484,"GZMA"
"82","Protein Serine/Threonine Kinase Activity (GO:0004674)","2/342",0.42813790887485,0.516898207056222,0,0,1.38731396172927,1.17687219353624,"PRKCB;NEK2"
"83","RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977)","6/1225",0.421334533299503,0.514964429588281,0,0,1.16484771705382,1.00681066640303,"ZNF492;ZNF519;ZNF85;EBF1;ZNF138;ZNF850"
"84","Kinase Binding (GO:0019900)","2/460",0.585307010918824,0.689826120011471,0,0,1.02367548797811,0.548299800040759,"NBEA;CSPG4"
"85","Ubiquitin-Like Protein Transferase Activity (GO:0019787)","1/240",0.642400349069559,0.744797161441634,0,0,0.980075712293285,0.433726207495698,"RANBP2"
"86","DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)","1/243",0.646995513979601,0.744797161441634,0,0,0.967778433687525,0.421386135198415,"ZNF85"
"87","GTPase Activity (GO:0003924)","1/265",0.678956573633512,0.771538177417623,0,0,0.886138167388167,0.343111023457251,"RAB6C"
"88","Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111)","1/270",0.685811713260109,0.771538177417623,0,0,0.869445919631793,0.327913406067587,"RAB6C"
"89","mRNA Binding (GO:0003729)","1/282",0.701679445017016,0.78051983209758,0,0,0.8318081681071,0.294691841811474,"MSI2"
"90","Ubiquitin-Like Protein Ligase Activity (GO:0061659)","1/319",0.745785268989934,0.811348809120917,0,0,0.7336403114705,0.21518958856536,"RANBP2"
"91","Receptor Ligand Activity (GO:0048018)","1/319",0.745785268989934,0.811348809120917,0,0,0.7336403114705,0.21518958856536,"AREG"
"92","Endopeptidase Activity (GO:0004175)","1/335",0.762800530148727,0.820839700920913,0,0,0.697925577416595,0.188969429193576,"GZMA"
"93","DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)","1/348",0.775792585428311,0.825843719972073,0,0,0.671332509949225,0.170431238910751,"ZNF850"
"94","Transition Metal Ion Binding (GO:0046914)","1/456",0.859788376560584,0.905521800845721,0,0,0.509157509157509,0.0769179125852104,"ALOX5"
"95","DNA Binding (GO:0003677)","2/846",0.879863762499185,0.916910657762308,0,0,0.544481242505567,0.069687173528739,"HIC2;DDX11"
"96","Metal Ion Binding (GO:0046872)","1/521",0.894429479197329,0.922380400422245,0,0,0.444024725274725,0.0495394910953368,"APOE"
"97","RNA Binding (GO:0003723)","3/1411",0.944549173169523,0.9541874300386,0,0,0.480884492793792,0.0274332728895573,"DDX11;MSI2;CORO1A"
"98","Double-Stranded DNA Binding (GO:0003690)","1/650",0.940057735158688,0.9541874300386,0,0,0.353400836451684,0.0218451140820997,"DDX11"
"99","Sequence-Specific Double-Stranded DNA Binding (GO:1990837)","1/715",0.954995634055766,0.954995634055766,0,0,0.320144724556489,0.0147421876082006,"DDX11"
