"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"16","GTPase Regulator Activity (GO:0030695)","85/424",1.78188180991516e-09,1.52707271109729e-06,0,0,2.21457473083151,44.6139274726275,"ARHGAP9;DENND1C;GPSM1;GPSM2;RTKN;DOCK8;ARRB1;SIPA1L2;RCBTB2;PREX1;AKAP13;DOCK11;RGS2;RGS1;RASGEF1B;TAGAP;TBC1D30;TBC1D10C;RCC1;MCF2L2;RGS9;VAV3;PLEKHG1;RALGAPA2;ARHGEF17;ARAP2;TBC1D8;RHOH;RUNDC3A;VAV1;BCR;TIAM2;AGAP6;AGAP5;ALDH1A1;ELMO1;RAPGEF2;ARHGEF4;RHOU;PLCB1;RAPGEF5;DOCK2;RAPGEF3;ARHGEF6;WAS;ARHGAP19;AGAP4;DENND3;ADRB1;ASAP2;IQGAP2;RASGRP2;IQGAP3;RGPD1;RAP1GAP;RASGRP4;FGD3;FGD5;FGD6;ADAP2;CYTH4;RACGAP1;CHN2;PLEKHG4B;SH3BP5;TBC1D14;NCKAP1L;SRGAP3;ECT2;TBC1D16;RAP1GAP2;STARD13;ARHGEF37;HPS4;ARHGAP29;ARHGAP25;ARHGAP33;CCDC88A;ARHGAP32;ARHGAP30;GNAQ;CCDC88C;PLXNB1;RGS12;RGL1"
"17","DNA Binding, Bending (GO:0008301)","7/17",0.000975487017729217,0.0309626805257014,0,0,6.06080231996133,42.0169588025333,"TOP2A;HHEX;LEF1;HMGB2;HMGA2;HMGB3;HMGB1"
"18","Chemokine Binding (GO:0019956)","7/17",0.000975487017729217,0.0309626805257014,0,0,6.06080231996133,42.0169588025333,"CCR1;CX3CR1;ITGA4;CXCR3;CXCR4;HMGB1;CCR5"
"19","C2H2 Zinc Finger Domain Binding (GO:0070742)","5/11",0.00323746065406673,0.0730132573825049,0,0,7.2098825044262,41.3340112994652,"WT1;LEF1;HMGA2;GATA2;GATA1"
"20","MHC Class I Receptor Activity (GO:0032393)","5/11",0.00323746065406673,0.0730132573825049,0,0,7.2098825044262,41.3340112994652,"LILRB1;LILRA1;LILRB2;LILRA2;LILRB4"
"21","SH2 Domain Binding (GO:0042169)","11/31",0.000172944533172502,0.00741067324644172,0,0,4.76861985472155,41.308358483257,"LAT2;CCDC88A;AFAP1L2;SIT1;LCK;SIGLEC10;BLNK;LILRB1;LAX1;PAG1;SLAMF1"
"22","Purinergic Nucleotide Receptor Activity (GO:0001614)","6/14",0.00178438207660007,0.0477879824889456,0,0,6.49130434782609,41.0814081182225,"P2RY13;P2RX5;P2RY14;P2RX1;PTAFR;P2RY1"
"23","Phosphotyrosine Residue Binding (GO:0001784)","13/39",9.46707440327336e-05,0.00571613952334859,0,0,4.33785748909355,40.19070744799,"SYK;PIK3R3;SLA;SAMSN1;VAV1;SHF;FGR;ZAP70;LCK;GRAP2;PLCG2;PTPN6;PTPN3"
"24","Protein Phosphorylated Amino Acid Binding (GO:0045309)","14/45",0.000120058939813623,0.00571613952334859,0,0,3.9188698726573,35.3777066049806,"SYK;FBXW7;PIK3R3;SLA;SAMSN1;VAV1;SHF;FGR;ZAP70;LCK;GRAP2;PLCG2;PTPN6;PTPN3"
"25","MutLalpha Complex Binding (GO:0032405)","3/6",0.0175476519570027,0.205463274140248,0,0,8.64495899662325,34.9501439258885,"MSH6;PCNA;MSH2"
"26","Arachidonic Acid Binding (GO:0050544)","3/6",0.0175476519570027,0.205463274140248,0,0,8.64495899662325,34.9501439258885,"STX3;S100A9;S100A8"
"27","Icosatetraenoic Acid Binding (GO:0050543)","3/6",0.0175476519570027,0.205463274140248,0,0,8.64495899662325,34.9501439258885,"STX3;S100A9;S100A8"
"28","GTPase Activator Activity (GO:0005096)","46/211",8.30874344373804e-07,0.000237353104376117,0,0,2.43891327063741,34.1467058567218,"ARHGAP9;ARHGAP19;AGAP4;ARRB1;ASAP2;IQGAP2;SIPA1L2;IQGAP3;RGPD1;RAP1GAP;PREX1;RGS2;ADAP2;RACGAP1;RGS1;CHN2;TBC1D30;TAGAP;TBC1D10C;TBC1D14;NCKAP1L;SRGAP3;ECT2;RGS9;TBC1D16;VAV3;RAP1GAP2;STARD13;RALGAPA2;ARAP2;TBC1D8;ARHGAP29;ARHGAP25;BCR;ARHGAP33;ARHGAP32;ARHGAP30;AGAP6;AGAP5;GNAQ;ALDH1A1;RAPGEF2;PLXNB1;RGS12;PLCB1;ARHGEF6"
"29","Phospholipase Binding (GO:0043274)","6/15",0.00271453319631711,0.0684222043895225,0,0,5.76972624798712,34.094092901595,"SYK;BANK1;LCK;WAS;BLNK;BTK"
"30","Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0004714)","15/50",0.000110129591669404,0.00571613952334859,0,0,3.7199001871491,33.902622660144,"EPHB6;NTRK1;PDGFRA;CSF1R;LTK;FLT1;FLT3;FLT4;INSR;TIE1;MERTK;NELL2;KIT;TYRO3;EPHB3"
"31","G Protein-Coupled Purinergic Nucleotide Receptor Activity (GO:0045028)","4/9",0.00949752253694082,0.142900162028212,0,0,6.91853281853282,32.2176998962107,"P2RY13;P2RY14;P2RY1;PTAFR"
"32","DNA Polymerase Binding (GO:0070182)","7/19",0.00209772683570461,0.0544773302484501,0,0,5.05010472047688,31.1434957484132,"FANCI;CDT1;PCNA;RAD51;FANCD2;HMGB1;SMARCA4"
"33","Lipoprotein Particle Binding (GO:0071813)","8/23",0.0015578043588182,0.0445012778502398,0,0,4.6186976144423,29.8574687081003,"MSR1;SCARB1;LIPC;STAB1;CD36;LCP1;SORL1;SCARF1"
"34","3',5'-Cyclic-Nucleotide Phosphodiesterase Activity (GO:0004114)","6/16",0.00396524780244088,0.0840464565194682,0,0,5.19246376811594,28.7152952565485,"PDE1B;PDE3B;PDE4B;PDE7A;PDE8B;PDE9A"
"35","Low-Density Lipoprotein Particle Binding (GO:0030169)","6/16",0.00396524780244088,0.0840464565194682,0,0,5.19246376811594,28.7152952565485,"MSR1;SCARB1;LIPC;STAB1;SORL1;SCARF1"
"36","Phosphatidylinositol-3,4,5-Trisphosphate Binding (GO:0005547)","11/36",0.000753157370914118,0.0286904935929672,0,0,3.81383050847458,27.4261566237337,"ARHGAP9;ADAP2;RACGAP1;MYO10;PARD3;ARAP2;BTK;GAB2;IQGAP2;RAG2;MYO1G"
"37","3',5'-cyclic-AMP Phosphodiesterase Activity (GO:0004115)","5/13",0.00755490730444926,0.128835562089581,0,0,5.40680830516659,26.4152753143751,"PDE1B;PDE3B;PDE4B;PDE7A;PDE8B"
"38","G Protein-Coupled Chemoattractant Receptor Activity (GO:0001637)","5/13",0.00755490730444926,0.128835562089581,0,0,5.40680830516659,26.4152753143751,"CCR1;CX3CR1;CXCR3;CCR5;CCR2"
"39","Transmembrane Receptor Protein Kinase Activity (GO:0019199)","11/37",0.000972392327596076,0.0309626805257014,0,0,3.6669398398212,25.432982415365,"NTRK1;PDGFRA;LTK;FLT1;FLT3;FLT4;TIE1;KIT;TYRO3;MERTK;BMPR1B"
"40","Single-Stranded DNA Binding (GO:0003697)","23/96",9.88285013531407e-05,0.00571613952334859,0,0,2.73954587005985,25.2644331407855,"BLM;MCM7;MCM8;HMGB2;MCM10;HMGB1;BRCA2;POU4F1;RAD51AP1;RECQL4;MMS22L;POLA1;NEIL3;CDC45;RAD51;MSH2;DMC1;MCM3;MCM4;MCM5;HNRNPA1;SSBP2;MCM2"
"41","Quaternary Ammonium Group Transmembrane Transporter Activity (GO:0015651)","6/17",0.00559603139344328,0.107038520502975,0,0,4.7201581027668,24.4773126027974,"SLC22A4;SLC44A5;SLC44A3;SLC25A29;SLC22A16;SLC6A20"
"42","Glycerophospholipid Flippase Activity (GO:0140333)","4/10",0.0145424279209372,0.188831223155199,0,0,5.76512226512227,24.390415359924,"ABCB1;ATP8A2;ATP8A1;ABCA4"
"43","Semaphorin Receptor Activity (GO:0017154)","4/10",0.0145424279209372,0.188831223155199,0,0,5.76512226512227,24.390415359924,"NELL2;PLXNB2;PLXNB1;PLXNC1"
"44","MHC Class II Protein Complex Binding (GO:0023026)","8/25",0.00284576745027596,0.0696806487110427,0,0,4.07486631016043,23.8865504824704,"HLA-DRB5;HLA-DRA;HLA-DOA;HLA-DQA2;MS4A1;HLA-DQA1;HLA-DQB2;HLA-DRB1"
"45","DNA Endonuclease Activity (GO:0004520)","7/21",0.00402089231890105,0.0840464565194682,0,0,4.32817786370227,23.8753173347333,"FEN1;DCLRE1C;EXO1;RBBP8;DNA2;N4BP2;RAG1"
"46","2-Acylglycerol-3-Phosphate O-acyltransferase Activity (GO:0047144)","3/7",0.0283615851802355,0.269807746516641,0,0,6.48335745296671,23.0983852157655,"LPCAT2;MBOAT1;MBOAT2"
"47","C-C Chemokine Binding (GO:0019957)","3/7",0.0283615851802355,0.269807746516641,0,0,6.48335745296671,23.0983852157655,"CCR1;CXCR4;CCR5"
"48","Icosanoid Binding (GO:0050542)","3/7",0.0283615851802355,0.269807746516641,0,0,6.48335745296671,23.0983852157655,"STX3;S100A9;S100A8"
"49","Iron Ion Transmembrane Transporter Activity (GO:0005381)","3/7",0.0283615851802355,0.269807746516641,0,0,6.48335745296671,23.0983852157655,"SLC25A37;SLC11A1;SLC40A1"
"50","Neurotrophin Binding (GO:0043121)","3/7",0.0283615851802355,0.269807746516641,0,0,6.48335745296671,23.0983852157655,"NTRK1;NGFR;SORT1"
"51","3'-5' DNA Helicase Activity (GO:0043138)","5/14",0.0107607631437527,0.153699566903267,0,0,4.80578357208005,21.7790845267958,"RECQL4;BLM;FANCM;MCM5;MCM2"
"52","Leak Channel Activity (GO:0022840)","6/18",0.00766699377662617,0.128835562089581,0,0,4.32657004830918,21.0739901569297,"KCNK5;KCNK9;KCNK12;RHAG;KCNK17;KCNK3"
"53","RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977)","177/1225",2.529821359708e-06,0.000433611381053952,0,0,1.50091651290957,19.3428542333142,"SPI1;GFI1;RORC;RORB;IKZF1;IKZF2;IKZF3;ETS2;BACH2;SPIB;HOXA10;HOXA9;ZNF81;CREB3L3;ZFP30;CREB3L4;ZNF606;ZNF726;SALL4;MYB;ZNF845;SOX6;SOX7;ZNF443;TP63;HOXA5;SOX4;ZNF165;MEF2C;ZNF681;ZNF680;EBF4;RUNX1;RFX8;ZNF91;ZNF718;ZNF92;MYCN;ZNF93;ZNF714;ZNF713;ZNF678;ZNF711;ZNF799;ADNP;ERG;ZNF675;ATF3;ZNF431;ZNF551;ZNF793;ZNF154;ZNF792;ZBTB8A;ZNF273;AEBP1;GATA2;GATA1;FOXO1;ZNF709;ZNF708;ZNF429;ZNF704;ZNF667;ZNF543;ZBED4;ZNF782;ZNF660;NFE2;MGAM;EGR3;ZNF141;POU2F1;BCL11B;BCL11A;ZBTB16;ZBTB10;PBX1;NR4A1;NR4A3;ZNF37A;SP4;ZNF418;ZNF417;ZNF813;REL;TCF4;GTF2IRD1;TCF3;ZNF776;ZNF257;TP73;ZNF772;ZNF254;ZNF496;ZNF253;ZNF493;ZNF490;ZNF43;FOXM1;GLI3;LYL1;ZNF808;HHEX;MECOM;ZNF805;HEY2;ZNF525;MYBL2;UTY;ZNF765;ZNF367;ZNF521;ZIK1;ZNF121;DNMT3A;FOS;PAX5;ZNF57;ZFY;ETV5;POU5F2;ETV6;ZEB2;TFDP2;IRF4;TAL1;TFEC;IRF8;ZNF514;ZNF117;ZNF114;ZNF594;CEBPA;ZNF195;SATB1;CEBPE;LEF1;ZNF518A;STOX2;ZNF137P;CUX2;NFIL3;CUX1;NRIP1;E2F1;ZNF625;E2F2;ZNF107;HSF5;ZNF467;ZNF224;E2F7;ZNF586;STOX1;E2F8;TCFL5;ZNF100;IRX1;MLXIP;ZNF460;IRX5;NFYA;ZNF184;POU4F1;KLF1;GFI1B;KLF6;MEIS1;WT1;ZNF737;ZNF736;ZNF217;FOSB;ZNF610;ZNF695;TAF1"
"54","Guanyl-Nucleotide Exchange Factor Activity (GO:0005085)","39/203",0.000110958749013489,0.00571613952334859,0,0,2.07335033585976,18.8806580942475,"DENND1C;DOCK8;ADRB1;DENND3;RASGRP2;RASGRP4;RCBTB2;FGD3;PREX1;AKAP13;DOCK11;FGD5;FGD6;CYTH4;RASGEF1B;PLEKHG4B;SH3BP5;RCC1;ECT2;MCF2L2;VAV3;PLEKHG1;ARHGEF37;ARHGEF17;HPS4;VAV1;BCR;TIAM2;CCDC88A;CCDC88C;ELMO1;ARHGEF4;RAPGEF2;RHOU;RGL1;RAPGEF5;DOCK2;RAPGEF3;ARHGEF6"
"55","High Voltage-Gated Calcium Channel Activity (GO:0008331)","7/23",0.00704674995429345,0.125813848142281,0,0,3.78673272112131,18.7639754465195,"CACNB2;SCN11A;SCN9A;SCN4A;CACNA1F;SCN2A;SCN3A"
"56","DNA Binding (GO:0003677)","128/846",7.14653019995137e-06,0.000702956596668725,0,0,1.57462263989064,18.6575203830716,"ZNF451;SPI1;DCLRE1C;JMJD1C;IKZF1;IKZF3;ETS2;RAG2;SOX6;TP63;HOXA5;RAG1;LIG4;WDR76;MSH6;NEIL3;MYCN;MSH2;KAT6A;MSH5;THAP9;TIMELESS;DPEP1;ZNF711;ERG;DNA2;ZNF675;BLM;DNMT1;GATA1;FOXO1;RAD51AP1;TERT;NLRP3;CLSPN;NFE2;CDT1;POU2F1;ZBTB16;PYHIN1;HMGA2;INO80;FLI1;PBX1;SMARCA4;CDK9;POLA1;NR4A1;NR4A3;SP4;BCL2;TCF4;TCF3;EZH2;ZNF496;TOP2A;CSRNP1;CIITA;FEN1;MCM7;MCM8;CHD7;CHD6;HMGB2;ZNF43;HMGB3;MCM10;BRCA1;HMGB1;BRCA2;CHD1;LYL1;HHEX;MECOM;EXO1;HEY2;DNMT3B;UTY;POLE;TIGD3;CR2;PARP1;DNMT3A;TET1;ZFY;ETV5;SMC1B;MMS22L;SFPQ;IRF4;DMC1;MTF2;MCM3;MCM4;TLR8;MCM5;DNASE1;MCM2;CEBPA;PCNA;SATB1;LEF1;LIN9;CDC45;CUX2;CUX1;HLX;POLD1;E2F1;RBBP8;PLAGL2;E2F2;HNRNPA1;ZNF224;TCFL5;IRX1;POLQ;ATAD5;NFYA;POU4F1;MEIS1;RAD51;NR6A1;WT1;FOSB;MNDA;SSBP2;TAF1"
"57","Chemokine Receptor Activity (GO:0004950)","6/19",0.0102374308229494,0.150425876849955,0,0,3.99353400222965,18.2971930565431,"CCR1;CX3CR1;CXCR3;CXCR4;CCR5;CCR2"
"58","Potassium Ion Leak Channel Activity (GO:0022841)","5/15",0.0147838873023522,0.18910136444949,0,0,4.32496378561082,18.2263375837208,"KCNK5;KCNK9;KCNK12;KCNK17;KCNK3"
"59","Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987)","159/1098",7.38227464412897e-06,0.000702956596668725,0,0,1.50028915654619,17.7280599219447,"SPI1;GFI1;RORC;RORB;IKZF1;IKZF2;IKZF3;ETS2;BACH2;SPIB;HOXA10;HOXA9;ZNF81;CREB3L3;ZFP30;CREB3L4;ZNF606;ZNF726;SALL4;MYB;ZNF845;SOX6;SOX7;TP63;HOXA5;SOX4;ZNF165;MEF2C;ZNF681;ZNF680;EBF4;RUNX1;RFX8;ZNF91;ZNF718;ZNF92;MYCN;ZNF93;ZNF714;ZNF713;ZNF678;ZNF711;ERG;ZNF675;ATF3;ZNF431;ZNF551;ZNF793;ZNF154;ZNF792;ZBTB8A;ZNF273;GATA2;GATA1;FOXO1;ZNF708;ZNF429;ZNF704;ZNF667;ZNF543;ZNF782;ZNF660;NFE2;MGAM;EGR3;ZNF141;POU2F1;BCL11B;BCL11A;ZBTB16;PBX1;NR4A1;NR4A3;ZNF37A;SP4;ZNF418;ZNF417;ZNF813;REL;TCF4;GTF2IRD1;TCF3;ZNF776;ZNF257;TP73;ZNF772;ZNF254;ZNF496;ZNF253;ZNF493;ZNF490;HMGB2;ZNF43;GLI3;LYL1;ZNF808;HHEX;MECOM;ZNF805;HEY2;ZNF525;MYBL2;UTY;ZNF765;ZNF367;ZNF521;ZIK1;ZNF121;DNMT3A;FOS;PAX5;ZFY;POU5F2;ZEB2;IRF4;TAL1;TFEC;IRF8;ZNF514;ZNF117;ZNF114;ZNF594;CEBPA;ZNF195;SATB1;CEBPE;LEF1;ZNF137P;NFIL3;NRIP1;E2F1;E2F2;ZNF107;HSF5;ZNF467;ZNF224;E2F7;ZNF586;E2F8;TCFL5;ZNF100;IRX1;MLXIP;ZNF460;IRX5;NFYA;ZNF184;POU4F1;KLF1;GFI1B;KLF6;MEIS1;WT1;ZNF737;ZNF736;ZNF217;FOSB;ZNF610;ZNF695"
"60","RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978)","162/1122",7.14559112930626e-06,0.000702956596668725,0,0,1.49565047021944,17.7219848813971,"SPI1;GFI1;RORC;RORB;IKZF1;IKZF2;IKZF3;ETS2;BACH2;SPIB;HOXA10;HOXA9;ZNF81;CREB3L3;ZFP30;CREB3L4;ZNF606;ZNF726;SALL4;MYB;TRIM24;ZNF845;SOX6;SOX7;TP63;HOXA5;SOX4;ZNF165;MEF2C;ZNF681;ZNF680;EBF4;RUNX1;RFX8;ZNF91;ZNF718;ZNF92;MYCN;ZNF93;ZNF714;ZNF713;ZNF678;ZNF711;ERG;ZNF675;ATF3;ZNF431;ZNF551;ZNF793;ZNF154;ZNF792;ZBTB8A;ZNF273;GATA2;GATA1;FOXO1;ZNF708;ZNF429;ZNF704;ZNF667;ZNF543;ZNF782;ZNF660;NFE2;MGAM;EGR3;ZNF141;POU2F1;BCL11B;BCL11A;ZBTB16;HMGA2;PBX1;NR4A1;NR4A3;ZNF37A;SP4;ZNF418;ZNF417;ZNF813;REL;TCF4;GTF2IRD1;TCF3;ZNF776;ZNF257;TP73;ZNF772;ZNF254;ZNF496;ZNF253;ZNF493;ZNF490;ZNF43;GLI3;LYL1;ZNF808;HHEX;MECOM;ZNF805;HEY2;ZNF525;MYBL2;UTY;ZNF765;ZNF367;ZNF521;ZIK1;ZNF121;DNMT3A;FOS;PAX5;ZFY;POU5F2;ZEB2;IRF4;TAL1;TFEC;IRF8;ZNF514;ZNF117;ZNF114;CREB5;ZNF594;CEBPA;ZNF195;SATB1;CEBPE;LEF1;ZNF137P;NFIL3;NRIP1;E2F1;E2F2;ZNF107;HSF5;ZNF467;ZNF224;E2F7;ZNF586;E2F8;TCFL5;ZNF100;IRX1;MLXIP;ZNF460;IRX5;NFYA;ZNF184;POU4F1;KLF1;GFI1B;KLF6;MEIS1;NR6A1;WT1;ZNF737;ZNF736;ZNF217;FOSB;ZNF610;ZNF695"
"61","Protein Kinase Regulator Activity (GO:0019887)","22/103",0.000769989909729575,0.0286904935929672,0,0,2.35941914000986,16.914989965372,"CDKN1C;CCNJ;GMFG;CCNF;SPRY4;DUSP19;DBF4B;MOB3B;CCNA2;CCNB2;CCNA1;CCNB1;CCND2;CCNE2;PRKAR2B;SH3BP5;NCKAP1L;TRIB1;GPRC5C;CCNJL;MCM2;SNCA"
"62","Chemorepellent Activity (GO:0045499)","7/24",0.00907282748555737,0.142900162028212,0,0,3.56378472123504,16.7585954530309,"SEMA6B;SEMA4A;SEMA6C;EPHA7;SEMA6A;SEMA4D;SEMA3F"
"63","5'-3' DNA Exonuclease Activity (GO:0035312)","3/8",0.0419313456826725,0.326683302273185,0,0,5.18639652677279,16.4498060185535,"DCLRE1C;EXO1;PLD4"
"64","RNA Polymerase II CTD Heptapeptide Repeat Kinase Activity (GO:0008353)","3/8",0.0419313456826725,0.326683302273185,0,0,5.18639652677279,16.4498060185535,"CDK9;CDK1;DYRK1A"
"65","Endodeoxyribonuclease Activity, Producing 5'-Phosphomonoesters (GO:0016888)","3/8",0.0419313456826725,0.326683302273185,0,0,5.18639652677279,16.4498060185535,"FEN1;EXO1;DNA2"
"66","Guanylate Kinase Activity (GO:0004385)","3/8",0.0419313456826725,0.326683302273185,0,0,5.18639652677279,16.4498060185535,"MPP1;LRGUK;TJP2"
"67","Nuclear Glucocorticoid Receptor Binding (GO:0035259)","3/8",0.0419313456826725,0.326683302273185,0,0,5.18639652677279,16.4498060185535,"NR4A1;NR4A3;NRIP1"
"68","Single-Stranded DNA Exodeoxyribonuclease Activity (GO:0008297)","3/8",0.0419313456826725,0.326683302273185,0,0,5.18639652677279,16.4498060185535,"EXO1;PLD4;POLE"
"69","Phosphatidylinositol Phospholipase C Activity (GO:0004435)","6/20",0.0133644861573998,0.184731687691801,0,0,3.70807453416149,16.0009140563812,"CCR1;PLCG2;PLCH1;CCR5;PLCB1;PLCB2"
"70","Kinase Inhibitor Activity (GO:0019210)","9/34",0.00650561678235632,0.118623693244242,0,0,3.11738751814224,15.6963247075561,"CDKN1C;GMFG;SPRY4;DUSP19;SH3BP5;CDK1;RHOH;TRIB1;SNCA"
"71","DNA Exonuclease Activity, Producing 5'-Phosphomonoesters (GO:0016895)","4/12",0.0289641921581458,0.269807746516641,0,0,4.32335907335907,15.3120190624302,"FEN1;DCLRE1C;EXO1;POLD1"
"72","GDP-dissociation Inhibitor Activity (GO:0005092)","4/12",0.0289641921581458,0.269807746516641,0,0,4.32335907335907,15.3120190624302,"GPSM1;CCDC88A;GPSM2;ARHGDIB"
"73","Protein Kinase Binding (GO:0019901)","80/511",0.000119501133921815,0.00571613952334859,0,0,1.6267337459141,14.6929596471625,"TOP2A;PDE3B;PLEK;DUSP19;KIF14;KIF11;FOXM1;CD3E;GHR;TCL1B;TRIM6;TCL1A;DUSP10;CCND2;BLNK;PRKG2;RAC3;FBXO5;PARP1;FCRL3;EMP2;VRK1;IRAK3;CDC25C;LAX1;CDC25A;DNM1;CIT;CNKSR2;CCNA2;FGR;CEACAM1;LCK;BANK1;KCNQ1;CKS2;TRIM58;SIK1;KIF20A;TRIB1;PFKFB2;PPP1R15A;WAS;KCNA5;DBF4B;PPM1D;HDAC9;ADCY6;PRAM1;TTN;ADD2;CCNB1;MAPK8;RACGAP1;PRKAR2B;PLCG2;TBC1D14;CEP192;MAP2K6;CNTLN;CEP152;RCC2;SH2D1A;CADPS;NBEAL2;IRGM;ARHGAP33;CCDC88A;POLA1;TPX2;PTPRC;NR4A3;PRC1;CENPJ;SPRY2;PTPN6;CD247;TCF3;TP73;TJP2"
"74","Kinase Binding (GO:0019900)","73/460",0.000152651917893463,0.006885404928142,0,0,1.65152916619902,14.5125652725544,"DGKD;KIF14;KIF11;FOXM1;CD3E;MYOM2;GHR;TCL1B;TRIM6;TCL1A;CCND2;SIT1;BLNK;RAC3;FBXO5;PARP1;FCRL3;EMP2;VRK1;IRAK3;CDC25C;LAX1;CDC25A;DNM1;CIT;CNKSR2;CCNA2;FGR;CEACAM1;MYCN;LCK;CKS2;TRIM58;SIK1;KIF20A;PFKFB2;PPP1R15A;CEBPA;WAS;KCNA5;DBF4B;HDAC9;ADCY6;PRAM1;AURKB;TTN;ADD2;CCNB1;RACGAP1;PLCG2;TBC1D14;CEP192;MAP2K6;CNTLN;BARD1;GSN;CEP152;RCC2;SH2D1A;CADPS;NBEAL2;CDC6;IRGM;ARHGAP33;POLA1;TPX2;PTPRC;NR4A3;PRC1;CENPJ;SPRY2;PTPN6;TP73"
"75","DNA Polymerase Activity (GO:0034061)","6/21",0.0171019307566002,0.205463274140248,0,0,3.46067632850242,14.0799828216197,"POLQ;POLA1;TERT;POLD1;POLE2;POLE"
"76","1-Acylglycerophosphocholine O-acyltransferase Activity (GO:0047184)","2/5",0.0870475868845648,0.454876719268732,0,0,5.76052716168435,14.0631768848705,"LPCAT2;MBOAT2"
"77","4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase Activity (GO:0017083)","2/5",0.0870475868845648,0.454876719268732,0,0,5.76052716168435,14.0631768848705,"FUT7;FUT4"
"78","5'-Flap Endonuclease Activity (GO:0017108)","2/5",0.0870475868845648,0.454876719268732,0,0,5.76052716168435,14.0631768848705,"FEN1;EXO1"
"79","BH Domain Binding (GO:0051400)","2/5",0.0870475868845648,0.454876719268732,0,0,5.76052716168435,14.0631768848705,"BCL2;IRGM"
