"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"13","query_1","TRUE","0.00429145260574987","63","3","2","0.666666666666667","0.0317460317460317","GO:1990874","GO:BP","vascular associated smooth muscle cell proliferation","21031","25990","GO:0048659"
"14","query_1","TRUE","0.00449336693452962","1","3","1","0.333333333333333","1","GO:0048352","GO:BP","paraxial mesoderm structural organization","21031","13114","c(""GO:0048338"", ""GO:0048340"")"
"15","query_1","TRUE","0.00449336693452962","1038","6","4","0.666666666666667","0.00385356454720617","GO:0040012","GO:BP","regulation of locomotion","21031","10241","c(""GO:0040011"", ""GO:0050789"")"
"16","query_1","TRUE","0.00449336693452962","126","3","2","0.666666666666667","0.0158730158730159","GO:0030282","GO:BP","bone mineralization","21031","6994","c(""GO:0001503"", ""GO:0031214"")"
"17","query_1","TRUE","0.00449336693452962","122","3","2","0.666666666666667","0.0163934426229508","GO:0030278","GO:BP","regulation of ossification","21031","6992","c(""GO:0001503"", ""GO:0051239"")"
"18","query_1","TRUE","0.00449336693452962","1","3","1","0.333333333333333","1","GO:0021998","GO:BP","neural plate mediolateral regionalization","21031","6789","GO:0060897"
"19","query_1","TRUE","0.00449336693452962","1496","12","6","0.5","0.00401069518716578","GO:0016477","GO:BP","cell migration","21031","5292","GO:0048870"
"20","query_1","TRUE","0.00449336693452962","996","6","4","0.666666666666667","0.00401606425702811","GO:2000145","GO:BP","regulation of cell motility","21031","26166","c(""GO:0040012"", ""GO:0048870"", ""GO:0050794"")"
"21","query_1","TRUE","0.00449336693452962","2","1","1","1","0.5","GO:1990922","GO:BP","hepatic stellate cell proliferation","21031","26003","GO:0048144"
"22","query_1","TRUE","0.00449336693452962","143","3","2","0.666666666666667","0.013986013986014","GO:0048659","GO:BP","smooth muscle cell proliferation","21031","13342","GO:0033002"
"23","query_1","TRUE","0.00449336693452962","139","3","2","0.666666666666667","0.0143884892086331","GO:0048660","GO:BP","regulation of smooth muscle cell proliferation","21031","13343","c(""GO:0042127"", ""GO:0048659"")"
"24","query_1","TRUE","0.00449336693452962","1","3","1","0.333333333333333","1","GO:1905285","GO:BP","fibrous ring of heart morphogenesis","21031","25149","GO:0048729"
"25","query_1","TRUE","0.00449336693452962","101","3","2","0.666666666666667","0.0198019801980198","GO:0070167","GO:BP","regulation of biomineral tissue development","21031","16454","c(""GO:0031214"", ""GO:2000026"")"
"26","query_1","TRUE","0.00449336693452962","2","1","1","1","0.5","GO:1904899","GO:BP","positive regulation of hepatic stellate cell proliferation","21031","24837","c(""GO:0048146"", ""GO:1904897"", ""GO:1990922"")"
"27","query_1","TRUE","0.00449336693452962","2","1","1","1","0.5","GO:1904897","GO:BP","regulation of hepatic stellate cell proliferation","21031","24835","c(""GO:0048145"", ""GO:1990922"")"
"28","query_1","TRUE","0.00449336693452962","32","9","2","0.222222222222222","0.0625","GO:0098868","GO:BP","bone growth","21031","19469","c(""GO:0035265"", ""GO:0060348"")"
"29","query_1","TRUE","0.00449336693452962","1","3","1","0.333333333333333","1","GO:1904412","GO:BP","regulation of cardiac ventricle development","21031","24422","c(""GO:0003231"", ""GO:0050793"")"
"30","query_1","TRUE","0.00449336693452962","1","3","1","0.333333333333333","1","GO:1904414","GO:BP","positive regulation of cardiac ventricle development","21031","24424","c(""GO:0003231"", ""GO:0051094"", ""GO:0051240"", ""GO:1904412"")"
"31","query_1","TRUE","0.00449336693452962","130","3","2","0.666666666666667","0.0153846153846154","GO:0045667","GO:BP","regulation of osteoblast differentiation","21031","11914","c(""GO:0001649"", ""GO:0045595"")"
"32","query_1","TRUE","0.00449336693452962","1","3","1","0.333333333333333","1","GO:0048338","GO:BP","mesoderm structural organization","21031","13100","c(""GO:0048332"", ""GO:0048532"")"
"33","query_1","TRUE","0.00476779624992746","1709","8","5","0.625","0.00292568753657109","GO:0048870","GO:BP","cell motility","21031","13538","GO:0009987"
"34","query_1","TRUE","0.00476779624992746","1234","6","4","0.666666666666667","0.00324149108589951","GO:0040011","GO:BP","locomotion","21031","10240","GO:0008150"
"35","query_1","TRUE","0.00501780240962707","535","12","4","0.333333333333333","0.00747663551401869","GO:0001501","GO:BP","skeletal system development","21031","323","GO:0048731"
"36","query_1","TRUE","0.00522179318577715","75","6","2","0.333333333333333","0.0266666666666667","GO:0045123","GO:BP","cellular extravasation","21031","11678","GO:0050900"
"37","query_1","TRUE","0.00585477326470345","179","3","2","0.666666666666667","0.0111731843575419","GO:0031214","GO:BP","biomineral tissue development","21031","7337","c(""GO:0009888"", ""GO:0048513"")"
"38","query_1","TRUE","0.00591504901526707","82","6","2","0.333333333333333","0.024390243902439","GO:0033627","GO:BP","cell adhesion mediated by integrin","21031","8609","GO:0007155"
"39","query_1","TRUE","0.00614477529507654","5","1","1","1","0.2","GO:2000491","GO:BP","positive regulation of hepatic stellate cell activation","21031","26484","c(""GO:0035733"", ""GO:0050867"", ""GO:2000489"")"
"40","query_1","TRUE","0.00664688341795864","1","6","1","0.166666666666667","1","GO:0090138","GO:BP","regulation of actin cytoskeleton organization by cell-cell adhesion","21031","18579","c(""GO:0032956"", ""GO:0098609"")"
"41","query_1","TRUE","0.00664688341795864","2","3","1","0.333333333333333","0.5","GO:0048378","GO:BP","regulation of lateral mesodermal cell fate specification","21031","13138","c(""GO:0042661"", ""GO:0048377"")"
"42","query_1","TRUE","0.00664688341795864","2","3","1","0.333333333333333","0.5","GO:0048377","GO:BP","lateral mesodermal cell fate specification","21031","13137","c(""GO:0007501"", ""GO:0048372"")"
"43","query_1","TRUE","0.00664688341795864","208","3","2","0.666666666666667","0.00961538461538462","GO:0033002","GO:BP","muscle cell proliferation","21031","8251","GO:0008283"
"44","query_1","TRUE","0.00664688341795864","2","3","1","0.333333333333333","0.5","GO:0048372","GO:BP","lateral mesodermal cell fate commitment","21031","13132","c(""GO:0001710"", ""GO:0048371"")"
"45","query_1","TRUE","0.00711804883932753","540","6","3","0.5","0.00555555555555556","GO:0030335","GO:BP","positive regulation of cell migration","21031","7018","c(""GO:0016477"", ""GO:0030334"", ""GO:2000147"")"
"46","query_1","TRUE","0.00713839853428422","7","1","1","1","0.142857142857143","GO:2000489","GO:BP","regulation of hepatic stellate cell activation","21031","26482","c(""GO:0035733"", ""GO:0050865"")"
"47","query_1","TRUE","0.00713839853428422","7","1","1","1","0.142857142857143","GO:1901299","GO:BP","negative regulation of hydrogen peroxide-mediated programmed cell death","21031","21879","c(""GO:0010421"", ""GO:0043069"", ""GO:1901298"")"
"48","query_1","TRUE","0.00751305850799561","231","3","2","0.666666666666667","0.00865800865800866","GO:0001649","GO:BP","osteoblast differentiation","21031","372","c(""GO:0001503"", ""GO:0030154"")"
"49","query_1","TRUE","0.00758641797003184","568","6","3","0.5","0.00528169014084507","GO:2000147","GO:BP","positive regulation of cell motility","21031","26168","c(""GO:0040017"", ""GO:0048522"", ""GO:0048870"", ""GO:2000145"")"
"50","query_1","TRUE","0.00766867956825642","8","1","1","1","0.125","GO:0090091","GO:BP","positive regulation of extracellular matrix disassembly","21031","18538","c(""GO:0010715"", ""GO:0022617"", ""GO:1903055"")"
"51","query_1","TRUE","0.00786996749905879","583","6","3","0.5","0.00514579759862779","GO:0040017","GO:BP","positive regulation of locomotion","21031","10246","c(""GO:0040011"", ""GO:0040012"", ""GO:0048518"")"
"52","query_1","TRUE","0.00813892878706829","9","1","1","1","0.111111111111111","GO:0035733","GO:BP","hepatic stellate cell activation","21031","9522","GO:0072537"
"53","query_1","TRUE","0.00813892878706829","3","3","1","0.333333333333333","0.333333333333333","GO:0032915","GO:BP","positive regulation of transforming growth factor beta2 production","21031","8187","c(""GO:0032906"", ""GO:0032909"", ""GO:0071636"")"
"54","query_1","TRUE","0.00816130324128789","10","1","1","1","0.1","GO:0038063","GO:BP","collagen-activated tyrosine kinase receptor signaling pathway","21031","10020","c(""GO:0007169"", ""GO:0038065"")"
"55","query_1","TRUE","0.00816130324128789","1033","4","3","0.75","0.00290416263310745","GO:1902533","GO:BP","positive regulation of intracellular signal transduction","21031","22897","c(""GO:0009967"", ""GO:0035556"", ""GO:1902531"")"
"56","query_1","TRUE","0.00816130324128789","10","1","1","1","0.1","GO:1901298","GO:BP","regulation of hydrogen peroxide-mediated programmed cell death","21031","21878","c(""GO:0010421"", ""GO:0043067"")"
"57","query_1","TRUE","0.00816130324128789","267","3","2","0.666666666666667","0.00749063670411985","GO:0071559","GO:BP","response to transforming growth factor beta","21031","17262","GO:0070848"
"58","query_1","TRUE","0.00816130324128789","261","3","2","0.666666666666667","0.00766283524904215","GO:0071560","GO:BP","cellular response to transforming growth factor beta stimulus","21031","17263","c(""GO:0071363"", ""GO:0071559"")"
"59","query_1","TRUE","0.00816130324128789","76","9","2","0.222222222222222","0.0263157894736842","GO:0034103","GO:BP","regulation of tissue remodeling","21031","8694","c(""GO:0048771"", ""GO:0051239"")"
"60","query_1","TRUE","0.00900557814529074","61","12","2","0.166666666666667","0.0327868852459016","GO:0034113","GO:BP","heterotypic cell-cell adhesion","21031","8704","GO:0098609"
"61","query_1","TRUE","0.00912807814296457","4","3","1","0.333333333333333","0.25","GO:0060928","GO:BP","atrioventricular node cell development","21031","15537","c(""GO:0060922"", ""GO:0060926"")"
"62","query_1","TRUE","0.00912807814296457","4","3","1","0.333333333333333","0.25","GO:0048371","GO:BP","lateral mesodermal cell differentiation","21031","13131","c(""GO:0048333"", ""GO:0048370"")"
"63","query_1","TRUE","0.00912807814296457","4","3","1","0.333333333333333","0.25","GO:0001880","GO:BP","Mullerian duct regression","21031","515","c(""GO:0003006"", ""GO:0046661"", ""GO:0060033"")"
"64","query_1","TRUE","0.00945971986216026","5","3","1","0.333333333333333","0.2","GO:0048370","GO:BP","lateral mesoderm formation","21031","13130","c(""GO:0001707"", ""GO:0048369"")"
"65","query_1","TRUE","0.00945971986216026","15","1","1","1","0.0666666666666667","GO:1904754","GO:BP","positive regulation of vascular associated smooth muscle cell migration","21031","24711","c(""GO:0014911"", ""GO:1904738"", ""GO:1904752"")"
"66","query_1","TRUE","0.00945971986216026","5","3","1","0.333333333333333","0.2","GO:0003186","GO:BP","tricuspid valve morphogenesis","21031","1625","c(""GO:0003175"", ""GO:0003181"")"
"67","query_1","TRUE","0.00945971986216026","14","1","1","1","0.0714285714285714","GO:0010763","GO:BP","positive regulation of fibroblast migration","21031","4434","c(""GO:0010761"", ""GO:0010762"", ""GO:0030335"")"
"68","query_1","TRUE","0.00945971986216026","14","1","1","1","0.0714285714285714","GO:0010715","GO:BP","regulation of extracellular matrix disassembly","21031","4391","c(""GO:0022617"", ""GO:1903053"")"
"69","query_1","TRUE","0.00945971986216026","13","1","1","1","0.0769230769230769","GO:0010421","GO:BP","hydrogen peroxide-mediated programmed cell death","21031","4171","GO:0097468"
"70","query_1","TRUE","0.00945971986216026","15","1","1","1","0.0666666666666667","GO:0038065","GO:BP","collagen-activated signaling pathway","21031","10021","GO:0007166"
"71","query_1","TRUE","0.00945971986216026","14","1","1","1","0.0714285714285714","GO:0097468","GO:BP","programmed cell death in response to reactive oxygen species","21031","19206","c(""GO:0012501"", ""GO:0034614"")"
"72","query_1","TRUE","0.00945971986216026","5","3","1","0.333333333333333","0.2","GO:0003292","GO:BP","cardiac septum cell differentiation","21031","1724","c(""GO:0003279"", ""GO:0035051"")"
"73","query_1","TRUE","0.00945971986216026","15","1","1","1","0.0666666666666667","GO:0072537","GO:BP","fibroblast activation","21031","17952","GO:0001775"
"74","query_1","TRUE","0.00945971986216026","5","3","1","0.333333333333333","0.2","GO:0060922","GO:BP","atrioventricular node cell differentiation","21031","15531","c(""GO:0003162"", ""GO:0003292"", ""GO:0060920"")"
"75","query_1","TRUE","0.00945971986216026","217","4","2","0.5","0.00921658986175115","GO:0001906","GO:BP","cell killing","21031","529","GO:0009987"
"76","query_1","TRUE","0.00945971986216026","5","3","1","0.333333333333333","0.2","GO:0048369","GO:BP","lateral mesoderm morphogenesis","21031","13129","c(""GO:0048332"", ""GO:0048368"", ""GO:0072132"")"
"77","query_1","TRUE","0.00987260382728182","153","6","2","0.333333333333333","0.0130718954248366","GO:0002687","GO:BP","positive regulation of leukocyte migration","21031","1212","c(""GO:0002684"", ""GO:0002685"", ""GO:0030335"", ""GO:0050900"")"
"78","query_1","TRUE","0.00987260382728182","8","2","1","0.5","0.125","GO:0051838","GO:BP","cytolysis by host of symbiont cells","21031","14406","GO:0051873"
"79","query_1","TRUE","0.00987260382728182","1432","12","5","0.416666666666667","0.00349162011173184","GO:0071495","GO:BP","cellular response to endogenous stimulus","21031","17229","GO:0009719"
"80","query_1","TRUE","0.00428112695520819","82","3","2","0.666666666666667","0.024390243902439","GO:0019199","GO:MF","transmembrane receptor protein kinase activity","20212","3648","c(""GO:0004672"", ""GO:0004888"")"
"81","query_1","TRUE","0.00435384919849513","2","1","1","1","0.5","GO:0038062","GO:MF","protein tyrosine kinase collagen receptor activity","20212","5515","c(""GO:0004714"", ""GO:0038064"")"
"82","query_1","TRUE","0.00725641533082359","5","1","1","1","0.2","GO:0038064","GO:MF","collagen receptor activity","20212","5516","GO:0004888"
"83","query_1","TRUE","0.00929651383915011","1269","12","5","0.416666666666667","0.00394011032308905","GO:0004888","GO:MF","transmembrane signaling receptor activity","20212","1145","GO:0038023"
"84","query_1","TRUE","0.00929651383915011","1","9","1","0.111111111111111","1","GO:0038021","GO:MF","leptin receptor activity","20212","5504","GO:0004896"
"85","query_1","TRUE","0.00932783049001554","5","3","1","0.333333333333333","0.2","GO:0005025","GO:MF","transforming growth factor beta receptor activity, type I","20212","1249","GO:0005024"
"86","query_1","TRUE","0.00932783049001554","69","12","2","0.166666666666667","0.0289855072463768","GO:0005518","GO:MF","collagen binding","20212","1494","GO:0044877"
"87","query_1","TRUE","0.00949601762019192","8","3","1","0.333333333333333","0.125","GO:0098821","GO:MF","BMP receptor activity","20212","9187","GO:0004675"
"88","query_1","TRUE","0.00949601762019192","1491","12","5","0.416666666666667","0.00335345405767941","GO:0038023","GO:MF","signaling receptor activity","20212","5506","GO:0060089"
"89","query_1","TRUE","0.00949601762019192","1491","12","5","0.416666666666667","0.00335345405767941","GO:0060089","GO:MF","molecular transducer activity","20212","8381","GO:0003674"
"90","query_1","TRUE","0.00949601762019192","158","6","2","0.333333333333333","0.0126582278481013","GO:0005178","GO:MF","integrin binding","20212","1341","c(""GO:0005102"", ""GO:0044877"", ""GO:0050839"")"
"91","query_1","TRUE","0.0050680129159093","84","12","3","0.25","0.0357142857142857","REAC:R-HSA-216083","REAC","Integrin cell surface interactions","10842","1182","REAC:R-HSA-1474244"
"92","query_1","TRUE","0.00619801033302641","297","12","4","0.333333333333333","0.0134680134680135","REAC:R-HSA-1474244","REAC","Extracellular matrix organization","10842","858","REAC:0000000"
"93","query_1","TRUE","0.00501072812699634","63","3","2","0.666666666666667","0.0317460317460317","WP:WP474","WP","Endochondral ossification","8286","505","WP:000000"
"94","query_1","TRUE","0.00501072812699634","63","3","2","0.666666666666667","0.0317460317460317","WP:WP4808","WP","Endochondral ossification with skeletal dysplasias","8286","530","WP:000000"
