"","importance","Ens_id","description","Category"
"ENSG00000122585",1.78915331651552,"NPY","neuropeptide Y [Source:HGNC Symbol;Acc:HGNC:7955]","Small"
"ENSG00000177398",1.76600121025818,"UMODL1","uromodulin like 1 [Source:HGNC Symbol;Acc:HGNC:12560]","Small"
"ENSG00000254772",1.76557733874044,"EEF1G","eukaryotic translation elongation factor 1 gamma [Source:HGNC Symbol;Acc:HGNC:3213]","Small"
"ENSG00000088367",1.68839581644924,"EPB41L1","erythrocyte membrane protein band 4.1 like 1 [Source:HGNC Symbol;Acc:HGNC:3378]","Small"
"ENSG00000187122",1.59001020287033,"SLIT1","slit guidance ligand 1 [Source:HGNC Symbol;Acc:HGNC:11085]","Small"
"ENSG00000222365",1.57384722070435,"SNORD12B","small nucleolar RNA, C/D box 12B [Source:HGNC Symbol;Acc:HGNC:33573]","Small"
"ENSG00000080845",1.32985094751879,"DLGAP4","DLG associated protein 4 [Source:HGNC Symbol;Acc:HGNC:24476]","Small"
"ENSG00000092853",1.31983985607577,"CLSPN","claspin [Source:HGNC Symbol;Acc:HGNC:19715]","Small"
"ENSG00000144426",1.24324855221207,"NBEAL1","neurobeachin like 1 [Source:HGNC Symbol;Acc:HGNC:20681]","Small"
"ENSG00000174428",1.17454257633171,"GTF2IRD2B","GTF2I repeat domain containing 2B [Source:HGNC Symbol;Acc:HGNC:33125]","Small"
"ENSG00000149599",1.13930864250558,"DUSP15","dual specificity phosphatase 15 [Source:HGNC Symbol;Acc:HGNC:16236]","Small"
"ENSG00000237651",1.12113613166175,"C2orf74","chromosome 2 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:34439]","Small"
"ENSG00000175782",1.11831067637458,"SLC35E3","solute carrier family 35 member E3 [Source:HGNC Symbol;Acc:HGNC:20864]","Small"
"ENSG00000238795",1.10489766437749,"SCARNA12","small Cajal body-specific RNA 12 [Source:HGNC Symbol;Acc:HGNC:32569]","Small"
"ENSG00000112319",1.09727384033209,"EYA4","EYA transcriptional coactivator and phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3522]","Small"
"ENSG00000152049",0.980313973679203,"KCNE4","potassium voltage-gated channel subfamily E regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:6244]","Small"
"ENSG00000205307",0.972769186042386,"SAP25","Sin3A associated protein 25 [Source:HGNC Symbol;Acc:HGNC:41908]","Small"
"ENSG00000124126",0.939943965779078,"PREX1","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:32594]","Small"
"ENSG00000119397",0.867243243215291,"CNTRL","centriolin [Source:HGNC Symbol;Acc:HGNC:1858]","Small"
"ENSG00000185513",0.849380975958118,"L3MBTL1","L3MBTL histone methyl-lysine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15905]","Small"
"ENSG00000165915",0.837849567354272,"SLC39A13","solute carrier family 39 member 13 [Source:HGNC Symbol;Acc:HGNC:20859]","Small"
"ENSG00000124839",0.806085401540988,"RAB17","RAB17, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16523]","Small"
"ENSG00000139618",0.798015640174722,"BRCA2","BRCA2 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1101]","Small"
"ENSG00000104369",0.749717462645006,"JPH1","junctophilin 1 [Source:HGNC Symbol;Acc:HGNC:14201]","Small"
"ENSG00000185070",0.741549239170785,"FLRT2","fibronectin leucine rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3761]","Small"
"ENSG00000135547",0.734895792712112,"HEY2","hes related family bHLH transcription factor with YRPW motif 2 [Source:HGNC Symbol;Acc:HGNC:4881]","Small"
"ENSG00000136231",0.734022208712242,"IGF2BP3","insulin like growth factor 2 mRNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:28868]","Small"
"ENSG00000185028",0.696696941364867,"LRRC14B","leucine rich repeat containing 14B [Source:HGNC Symbol;Acc:HGNC:37268]","Small"
"ENSG00000238917",0.695157776200013,"SNORD10","small nucleolar RNA, C/D box 10 [Source:HGNC Symbol;Acc:HGNC:32706]","Small"
"ENSG00000160678",0.683195320508369,"S100A1","S100 calcium binding protein A1 [Source:HGNC Symbol;Acc:HGNC:10486]","Small"
"ENSG00000126266",0.655269797556725,"FFAR1","free fatty acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:4498]","Small"
"ENSG00000169418",0.649506550385845,"NPR1","natriuretic peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:7943]","Small"
"ENSG00000131067",0.598014814909015,"GGT7","gamma-glutamyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4259]","Small"
"ENSG00000182272",0.584113905868246,"B4GALNT4","beta-1,4-N-acetyl-galactosaminyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:26315]","Small"
"ENSG00000125885",0.550655511074931,"MCM8","minichromosome maintenance 8 homologous recombination repair factor [Source:HGNC Symbol;Acc:HGNC:16147]","Small"
"ENSG00000207304",0.528661931846142,"SNORA8","small nucleolar RNA, H/ACA box 8 [Source:HGNC Symbol;Acc:HGNC:32596]","Small"
"ENSG00000166523",0.486732910034625,"CLEC4E","C-type lectin domain family 4 member E [Source:HGNC Symbol;Acc:HGNC:14555]","Small"
"ENSG00000172986",0.48420670583821,"GXYLT2","glucoside xylosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:33383]","Small"
"ENSG00000181274",0.467266757726926,"FRAT2","FRAT regulator of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:16048]","Small"
"ENSG00000121895",0.465710574758672,"TMEM156","transmembrane protein 156 [Source:HGNC Symbol;Acc:HGNC:26260]","Small"
"ENSG00000189057",0.44962052468819,"FAM111B","FAM111 trypsin like peptidase B [Source:HGNC Symbol;Acc:HGNC:24200]","Small"
"ENSG00000268500",0.446798905787169,"SIGLEC5","sialic acid binding Ig like lectin 5 [Source:HGNC Symbol;Acc:HGNC:10874]","Small"
"ENSG00000162881",0.428255781788467,"OXER1","oxoeicosanoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:24884]","Small"
"ENSG00000196684",0.423630638190635,"HSH2D","hematopoietic SH2 domain containing [Source:HGNC Symbol;Acc:HGNC:24920]","Small"
"ENSG00000166341",0.421510233917489,"DCHS1","dachsous cadherin-related 1 [Source:HGNC Symbol;Acc:HGNC:13681]","Small"
"ENSG00000166173",0.418217886134616,"LARP6","La ribonucleoprotein 6, translational regulator [Source:HGNC Symbol;Acc:HGNC:24012]","Small"
"ENSG00000130783",0.407781719597356,"CCDC62","coiled-coil domain containing 62 [Source:HGNC Symbol;Acc:HGNC:30723]","Small"
"ENSG00000163931",0.404654597477558,"TKT","transketolase [Source:HGNC Symbol;Acc:HGNC:11834]","Small"
"ENSG00000170017",0.396883939816938,"ALCAM","activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]","Small"
"ENSG00000170153",0.380931661004615,"RNF150","ring finger protein 150 [Source:HGNC Symbol;Acc:HGNC:23138]","Small"
"ENSG00000159403",0.370986569183849,"C1R","complement C1r [Source:HGNC Symbol;Acc:HGNC:1246]","Small"
"ENSG00000168916",0.366183741331621,"ZNF608","zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238]","Small"
"ENSG00000203896",0.365146876813449,"LIME1","Lck interacting transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:26016]","Small"
"ENSG00000174123",0.357940767002575,"TLR10","toll like receptor 10 [Source:HGNC Symbol;Acc:HGNC:15634]","Small"
"ENSG00000137807",0.356209214354403,"KIF23","kinesin family member 23 [Source:HGNC Symbol;Acc:HGNC:6392]","Small"
"ENSG00000163806",0.353910840896807,"SPDYA","speedy/RINGO cell cycle regulator family member A [Source:HGNC Symbol;Acc:HGNC:30613]","Small"
"ENSG00000198722",0.351063277609708,"UNC13B","unc-13 homolog B [Source:HGNC Symbol;Acc:HGNC:12566]","Small"
"ENSG00000178217",0.347970164723113,"SH2D4B","SH2 domain containing 4B [Source:HGNC Symbol;Acc:HGNC:31440]","Small"
"ENSG00000168334",0.342162669344322,"XIRP1","xin actin binding repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:14301]","Small"
"ENSG00000004468",0.340372643116568,"CD38","CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]","Small"
"ENSG00000068724",0.320767529099513,"TTC7A","tetratricopeptide repeat domain 7A [Source:HGNC Symbol;Acc:HGNC:19750]","Small"
"ENSG00000131127",0.31834380424855,"ZNF141","zinc finger protein 141 [Source:HGNC Symbol;Acc:HGNC:12926]","Small"
"ENSG00000148219",0.318211966765245,"ASTN2","astrotactin 2 [Source:HGNC Symbol;Acc:HGNC:17021]","Small"
"ENSG00000010327",0.315119296998472,"STAB1","stabilin 1 [Source:HGNC Symbol;Acc:HGNC:18628]","Small"
"ENSG00000197943",0.312274998295679,"PLCG2","phospholipase C gamma 2 [Source:HGNC Symbol;Acc:HGNC:9066]","Small"
"ENSG00000167889",0.311933768820341,"MGAT5B","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B [Source:HGNC Symbol;Acc:HGNC:24140]","Small"
"ENSG00000015413",0.311365347251643,"DPEP1","dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:3002]","Small"
"ENSG00000163564",0.309291748881857,"PYHIN1","pyrin and HIN domain family member 1 [Source:HGNC Symbol;Acc:HGNC:28894]","Small"
"ENSG00000170293",0.309164065300689,"CMTM8","CKLF like MARVEL transmembrane domain containing 8 [Source:HGNC Symbol;Acc:HGNC:19179]","Small"
"ENSG00000169258",0.298406082951249,"GPRIN1","G protein regulated inducer of neurite outgrowth 1 [Source:HGNC Symbol;Acc:HGNC:24835]","Small"
"ENSG00000207145",0.293099428368995,"SNORA18","small nucleolar RNA, H/ACA box 18 [Source:HGNC Symbol;Acc:HGNC:32608]","Small"
"ENSG00000142156",0.291533853636397,"COL6A1","collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211]","Small"
"ENSG00000199631",0.284921235086627,"SNORD33","small nucleolar RNA, C/D box 33 [Source:HGNC Symbol;Acc:HGNC:10160]","Small"
"ENSG00000165244",0.283007337013546,"ZNF367","zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320]","Small"
"ENSG00000054965",0.282989430315771,"FAM168A","family with sequence similarity 168 member A [Source:HGNC Symbol;Acc:HGNC:28999]","Small"
"ENSG00000150995",0.2798477262466,"ITPR1","inositol 1,4,5-trisphosphate receptor type 1 [Source:HGNC Symbol;Acc:HGNC:6180]","Small"
"ENSG00000196092",0.276336538140654,"PAX5","paired box 5 [Source:HGNC Symbol;Acc:HGNC:8619]","Small"
"ENSG00000138650",0.27539344279813,"PCDH10","protocadherin 10 [Source:HGNC Symbol;Acc:HGNC:13404]","Small"
"ENSG00000147905",0.2724425471901,"ZCCHC7","zinc finger CCHC-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26209]","Small"
"ENSG00000162882",0.270672960824515,"HAAO","3-hydroxyanthranilate 3,4-dioxygenase [Source:HGNC Symbol;Acc:HGNC:4796]","Small"
"ENSG00000177455",0.270160248680806,"CD19","CD19 molecule [Source:HGNC Symbol;Acc:HGNC:1633]","Small"
"ENSG00000196581",0.269320057042317,"AJAP1","adherens junctions associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30801]","Small"
"ENSG00000174600",0.266684541915434,"CMKLR1","chemerin chemokine-like receptor 1 [Source:HGNC Symbol;Acc:HGNC:2121]","Small"
"ENSG00000187922",0.26448688861783,"LCN10","lipocalin 10 [Source:HGNC Symbol;Acc:HGNC:20892]","Small"
"ENSG00000144810",0.261994126018432,"COL8A1","collagen type VIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2215]","Small"
"ENSG00000156011",0.261270430295534,"PSD3","pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19093]","Small"
"ENSG00000199293",0.260552246659514,"SNORA21","small nucleolar RNA, H/ACA box 21 [Source:HGNC Symbol;Acc:HGNC:32611]","Small"
"ENSG00000157404",0.258745536796404,"KIT","KIT proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]","Small"
"ENSG00000064225",0.257160767554672,"ST3GAL6","ST3 beta-galactoside alpha-2,3-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18080]","Small"
"ENSG00000258186",0.256773847584217,"SLC7A5P2","solute carrier family 7 member 5 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:24951]","Small"
"ENSG00000212283",0.250472935832914,"SNORD89","small nucleolar RNA, C/D box 89 [Source:HGNC Symbol;Acc:HGNC:32750]","Small"
"ENSG00000153814",0.247418951308785,"JAZF1","JAZF zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:28917]","Small"
"ENSG00000165409",0.245574013615905,"TSHR","thyroid stimulating hormone receptor [Source:HGNC Symbol;Acc:HGNC:12373]","Small"
"ENSG00000138172",0.243807646454457,"CALHM2","calcium homeostasis modulator family member 2 [Source:HGNC Symbol;Acc:HGNC:23493]","Small"
"ENSG00000142686",0.243698785648063,"C1orf216","chromosome 1 open reading frame 216 [Source:HGNC Symbol;Acc:HGNC:26800]","Small"
"ENSG00000173991",0.237735833502844,"TCAP","titin-cap [Source:HGNC Symbol;Acc:HGNC:11610]","Small"
"ENSG00000162458",0.236275159046993,"FBLIM1","filamin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:24686]","Small"
"ENSG00000129534",0.234915189539635,"MIS18BP1","MIS18 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:20190]","Small"
"ENSG00000221420",0.234153683247044,"SNORA81","small nucleolar RNA, H/ACA box 81 [Source:HGNC Symbol;Acc:HGNC:32667]","Small"
"ENSG00000117724",0.233312832420214,"CENPF","centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]","Small"
"ENSG00000196126",0.233000786379358,"HLA-DRB1","major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]","Small"
"ENSG00000070159",0.231107322437627,"PTPN3","protein tyrosine phosphatase non-receptor type 3 [Source:HGNC Symbol;Acc:HGNC:9655]","Small"
"ENSG00000162543",0.229349455889447,"UBXN10","UBX domain protein 10 [Source:HGNC Symbol;Acc:HGNC:26354]","Small"
"ENSG00000197948",0.229021931475128,"FCHSD1","FCH and double SH3 domains 1 [Source:HGNC Symbol;Acc:HGNC:25463]","Small"
"ENSG00000137101",0.228400545585313,"CD72","CD72 molecule [Source:HGNC Symbol;Acc:HGNC:1696]","Small"
"ENSG00000158106",0.227186602145318,"RHPN1","rhophilin Rho GTPase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19973]","Small"
"ENSG00000099977",0.224653627613288,"DDT","D-dopachrome tautomerase [Source:HGNC Symbol;Acc:HGNC:2732]","Small"
"ENSG00000114739",0.222630433992454,"ACVR2B","activin A receptor type 2B [Source:HGNC Symbol;Acc:HGNC:174]","Small"
"ENSG00000166106",0.220114359778153,"ADAMTS15","ADAM metallopeptidase with thrombospondin type 1 motif 15 [Source:HGNC Symbol;Acc:HGNC:16305]","Small"
"ENSG00000153132",0.21893849565755,"CLGN","calmegin [Source:HGNC Symbol;Acc:HGNC:2060]","Small"
"ENSG00000170558",0.218386319473851,"CDH2","cadherin 2 [Source:HGNC Symbol;Acc:HGNC:1759]","Small"
"ENSG00000130653",0.218216887060948,"PNPLA7","patatin like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768]","Small"
"ENSG00000106952",0.215802755026242,"TNFSF8","TNF superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11938]","Small"
"ENSG00000175097",0.215069927477041,"RAG2","recombination activating 2 [Source:HGNC Symbol;Acc:HGNC:9832]","Small"
"ENSG00000152253",0.212640543580744,"SPC25","SPC25 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:24031]","Small"
"ENSG00000128218",0.211874900790074,"VPREB3","V-set pre-B cell surrogate light chain 3 [Source:HGNC Symbol;Acc:HGNC:12710]","Small"
"ENSG00000107099",0.211704466055483,"DOCK8","dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]","Small"
"ENSG00000167705",0.211504125353411,"RILP","Rab interacting lysosomal protein [Source:HGNC Symbol;Acc:HGNC:30266]","Small"
"ENSG00000112655",0.207096262936482,"PTK7","protein tyrosine kinase 7 (inactive) [Source:HGNC Symbol;Acc:HGNC:9618]","Small"
"ENSG00000173805",0.206757087465435,"HAP1","huntingtin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:4812]","Small"
"ENSG00000119772",0.206021945597778,"DNMT3A","DNA methyltransferase 3 alpha [Source:HGNC Symbol;Acc:HGNC:2978]","Small"
"ENSG00000196584",0.203092790081746,"XRCC2","X-ray repair cross complementing 2 [Source:HGNC Symbol;Acc:HGNC:12829]","Small"
"ENSG00000196730",0.202586033649563,"DAPK1","death associated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:2674]","Small"
"ENSG00000012124",0.201847662493903,"CD22","CD22 molecule [Source:HGNC Symbol;Acc:HGNC:1643]","Small"
"ENSG00000180198",0.201681404354696,"RCC1","regulator of chromosome condensation 1 [Source:HGNC Symbol;Acc:HGNC:1913]","Small"
"ENSG00000260916",0.200111561126117,"CCPG1","cell cycle progression 1 [Source:HGNC Symbol;Acc:HGNC:24227]","Small"
"ENSG00000165891",0.199579774818083,"E2F7","E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]","Small"
"ENSG00000114204",0.199194874933062,"SERPINI2","serpin family I member 2 [Source:HGNC Symbol;Acc:HGNC:8945]","Small"
"ENSG00000172824",0.196527621374231,"CES4A","carboxylesterase 4A [Source:HGNC Symbol;Acc:HGNC:26741]","Small"
"ENSG00000106462",0.1964931691647,"EZH2","enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527]","Small"
"ENSG00000163817",0.194079470541353,"SLC6A20","solute carrier family 6 member 20 [Source:HGNC Symbol;Acc:HGNC:30927]","Small"
"ENSG00000171105",0.191769283432164,"INSR","insulin receptor [Source:HGNC Symbol;Acc:HGNC:6091]","Small"
"ENSG00000109458",0.190819766617326,"GAB1","GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066]","Small"
"ENSG00000215630",0.190775051359509,"GUSBP9","GUSB pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:42323]","Small"
"ENSG00000011028",0.190319237187808,"MRC2","mannose receptor C type 2 [Source:HGNC Symbol;Acc:HGNC:16875]","Small"
"ENSG00000207088",0.189606098451128,"SNORA7B","small nucleolar RNA, H/ACA box 7B [Source:HGNC Symbol;Acc:HGNC:32593]","Small"
"ENSG00000198959",0.189078200241871,"TGM2","transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]","Small"
"ENSG00000172738",0.18868985584617,"TMEM217","transmembrane protein 217 [Source:HGNC Symbol;Acc:HGNC:21238]","Small"
"ENSG00000131730",0.188424510252169,"CKMT2","creatine kinase, mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:1996]","Small"
"ENSG00000182175",0.187732948690116,"RGMA","repulsive guidance molecule BMP co-receptor a [Source:HGNC Symbol;Acc:HGNC:30308]","Small"
"ENSG00000115461",0.187667590187073,"IGFBP5","insulin like growth factor binding protein 5 [Source:HGNC Symbol;Acc:HGNC:5474]","Small"
"ENSG00000182022",0.184699758692068,"CHST15","carbohydrate sulfotransferase 15 [Source:HGNC Symbol;Acc:HGNC:18137]","Small"
"ENSG00000099364",0.184538378168857,"FBXL19","F-box and leucine rich repeat protein 19 [Source:HGNC Symbol;Acc:HGNC:25300]","Small"
"ENSG00000175471",0.184358880648377,"MCTP1","multiple C2 and transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26183]","Small"
"ENSG00000198521",0.184329570788971,"ZNF43","zinc finger protein 43 [Source:HGNC Symbol;Acc:HGNC:13109]","Small"
"ENSG00000174080",0.184211946785993,"CTSF","cathepsin F [Source:HGNC Symbol;Acc:HGNC:2531]","Small"
"ENSG00000213853",0.181267867206388,"EMP2","epithelial membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3334]","Small"
"ENSG00000068831",0.180158637259529,"RASGRP2","RAS guanyl releasing protein 2 [Source:HGNC Symbol;Acc:HGNC:9879]","Small"
"ENSG00000245848",0.179372774924573,"CEBPA","CCAAT enhancer binding protein alpha [Source:HGNC Symbol;Acc:HGNC:1833]","Small"
"ENSG00000066382",0.174712043336885,"MPPED2","metallophosphoesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1180]","Small"
"ENSG00000137265",0.174438373748949,"IRF4","interferon regulatory factor 4 [Source:HGNC Symbol;Acc:HGNC:6119]","Small"
"ENSG00000168994",0.171609683011565,"PXDC1","PX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21361]","Small"
"ENSG00000125629",0.170753842408746,"INSIG2","insulin induced gene 2 [Source:HGNC Symbol;Acc:HGNC:20452]","Small"
"ENSG00000154655",0.170122066527687,"L3MBTL4","L3MBTL histone methyl-lysine binding protein 4 [Source:HGNC Symbol;Acc:HGNC:26677]","Small"
"ENSG00000171241",0.169735920404506,"SHCBP1","SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547]","Small"
"ENSG00000134278",0.169460509249141,"SPIRE1","spire type actin nucleation factor 1 [Source:HGNC Symbol;Acc:HGNC:30622]","Small"
"ENSG00000183918",0.168055311879332,"SH2D1A","SH2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:10820]","Small"
"ENSG00000166145",0.167180821869266,"SPINT1","serine peptidase inhibitor, Kunitz type 1 [Source:HGNC Symbol;Acc:HGNC:11246]","Small"
"ENSG00000109805",0.167065322312743,"NCAPG","non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]","Small"
"ENSG00000100918",0.16665552794139,"REC8","REC8 meiotic recombination protein [Source:HGNC Symbol;Acc:HGNC:16879]","Small"
"ENSG00000092929",0.166453630541305,"UNC13D","unc-13 homolog D [Source:HGNC Symbol;Acc:HGNC:23147]","Small"
"ENSG00000135083",0.16568246221337,"CCNJL","cyclin J like [Source:HGNC Symbol;Acc:HGNC:25876]","Small"
"ENSG00000119411",0.165148307884394,"BSPRY","B-box and SPRY domain containing [Source:HGNC Symbol;Acc:HGNC:18232]","Small"
"ENSG00000176244",0.163233847831029,"ACBD7","acyl-CoA binding domain containing 7 [Source:HGNC Symbol;Acc:HGNC:17715]","Small"
"ENSG00000142910",0.162682548115645,"TINAGL1","tubulointerstitial nephritis antigen like 1 [Source:HGNC Symbol;Acc:HGNC:19168]","Small"
"ENSG00000165886",0.161164535631071,"UBTD1","ubiquitin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25683]","Small"
"ENSG00000122779",0.161083434014791,"TRIM24","tripartite motif containing 24 [Source:HGNC Symbol;Acc:HGNC:11812]","Small"
"ENSG00000205683",0.158411764797883,"DPF3","double PHD fingers 3 [Source:HGNC Symbol;Acc:HGNC:17427]","Small"
"ENSG00000179583",0.158268244788066,"CIITA","class II major histocompatibility complex transactivator [Source:HGNC Symbol;Acc:HGNC:7067]","Small"
"ENSG00000083857",0.156949326009979,"FAT1","FAT atypical cadherin 1 [Source:HGNC Symbol;Acc:HGNC:3595]","Small"
"ENSG00000103995",0.156449820071367,"CEP152","centrosomal protein 152 [Source:HGNC Symbol;Acc:HGNC:29298]","Small"
"ENSG00000187621",0.155857077286953,"TCL6","T cell leukemia/lymphoma 6 [Source:HGNC Symbol;Acc:HGNC:13463]","Small"
"ENSG00000081913",0.154802303348226,"PHLPP1","PH domain and leucine rich repeat protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:20610]","Small"
"ENSG00000254726",0.154529413678888,"MEX3A","mex-3 RNA binding family member A [Source:HGNC Symbol;Acc:HGNC:33482]","Small"
"ENSG00000185043",0.153546138739087,"CIB1","calcium and integrin binding 1 [Source:HGNC Symbol;Acc:HGNC:16920]","Small"
"ENSG00000156738",0.153068888164091,"MS4A1","membrane spanning 4-domains A1 [Source:HGNC Symbol;Acc:HGNC:7315]","Small"
