"","Feature","Gain","Cover","Frequency","description","Importance"
"13","SNORA12",0.0128954075513826,0.0162137929565327,0.0264488525865422,"small nucleolar RNA, H/ACA box 12 [Source:HGNC Symbol;Acc:HGNC:32600]",0.0128954075513826
"14","NRXN3",0.0124415009825686,0.021785809502977,0.0225593154414625,"neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]",0.0124415009825686
"15","RGPD3",0.0113668854480962,0.012239468905885,0.014780241151303,"RANBP2 like and GRIP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:32416]",0.0113668854480962
"16","RAB3IP",0.0103897382605782,0.00830087038484694,0.00777907429015947,"RAB3A interacting protein [Source:HGNC Symbol;Acc:HGNC:16508]",0.0103897382605782
"17","AHRR",0.0096296542560448,0.00758127699842877,0.00661221314663555,"aryl hydrocarbon receptor repressor [Source:HGNC Symbol;Acc:HGNC:346]",0.0096296542560448
"18","APOE",0.00914900378200746,0.0103452893615073,0.0073901205756515,"apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]",0.00914900378200746
"19","LRRC37A",0.00860341433679329,0.0164368807101924,0.015169194865811,"leucine rich repeat containing 37A [Source:HGNC Symbol;Acc:HGNC:29069]",0.00860341433679329
"20","RNASE3",0.00849373387141214,0.00748421537261371,0.00544535200311163,"ribonuclease A family member 3 [Source:HGNC Symbol;Acc:HGNC:10046]",0.00849373387141214
"21","KANSL1",0.00803154366742446,0.0098519933816771,0.0105017502917153,"KAT8 regulatory NSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24565]",0.00803154366742446
"22","CSPG4",0.00778315752410526,0.0086733765948957,0.0073901205756515,"chondroitin sulfate proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:2466]",0.00778315752410526
"23","ALOX5",0.00658392420650159,0.0058967593408879,0.0101127965772073,"arachidonate 5-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:435]",0.00658392420650159
"24","ARHGAP15",0.0065763396816398,0.0035385565010787,0.00622325943212758,"Rho GTPase activating protein 15 [Source:HGNC Symbol;Acc:HGNC:21030]",0.0065763396816398
"25","CD44",0.00645490234155674,0.00686102168437595,0.0073901205756515,"CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]",0.00645490234155674
"26","CELSR2",0.00614415759390058,0.00600430127664557,0.0136133800077791,"cadherin EGF LAG seven-pass G-type receptor 2 [Source:HGNC Symbol;Acc:HGNC:3231]",0.00614415759390058
"27","MSI2",0.00568087214318688,0.00732304675148266,0.00661221314663555,"musashi RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18585]",0.00568087214318688
"28","STAG3",0.00553918643904256,0.00721690039036834,0.0073901205756515,"STAG3 cohesin complex component [Source:HGNC Symbol;Acc:HGNC:11356]",0.00553918643904256
"29","NSUN5P2",0.00540460457249073,0.00663657759078924,0.0073901205756515,"NSUN5 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16609]",0.00540460457249073
"30","NCF1",0.00480154168346164,0.00924052412358245,0.014391287436795,"neutrophil cytosolic factor 1 [Source:HGNC Symbol;Acc:HGNC:7660]",0.00480154168346164
"31","KLHL24",0.00454024000557313,0.0109370189165903,0.0206145468689226,"kelch like family member 24 [Source:HGNC Symbol;Acc:HGNC:25947]",0.00454024000557313
"32","CORO1A",0.00453418874783993,0.00651409650941617,0.00894593543368339,"coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]",0.00453418874783993
"33","FAM72B",0.00445192781164535,0.0055856955404697,0.00972384286269934,"family with sequence similarity 72 member B [Source:HGNC Symbol;Acc:HGNC:24805]",0.00445192781164535
"34","LILRB3",0.00443137843088205,0.0126754560433022,0.00622325943212758,"leukocyte immunoglobulin like receptor B3 [Source:HGNC Symbol;Acc:HGNC:6607]",0.00443137843088205
"35","LRRC37A3",0.0044212699064172,0.00799491637889074,0.014002333722287,"leucine rich repeat containing 37 member A3 [Source:HGNC Symbol;Acc:HGNC:32427]",0.0044212699064172
"36","DDX11",0.00437097115067989,0.00897753086644182,0.00816802800466744,"DEAD/H-box helicase 11 [Source:HGNC Symbol;Acc:HGNC:2736]",0.00437097115067989
"37","NLGN4X",0.00436441180493726,0.00422679438809989,0.00816802800466744,"neuroligin 4 X-linked [Source:HGNC Symbol;Acc:HGNC:14287]",0.00436441180493726
"38","HAR1A",0.00435593127587395,0.00951996221131494,0.00933488914819136,"highly accelerated region 1A [Source:HGNC Symbol;Acc:HGNC:33117]",0.00435593127587395
"39","AFF3",0.00434778073000936,0.00876460616996417,0.0108907040062233,"ALF transcription elongation factor 3 [Source:HGNC Symbol;Acc:HGNC:6473]",0.00434778073000936
"40","PCDHB14",0.0042150441075842,0.00398044002573975,0.0073901205756515,"protocadherin beta 14 [Source:HGNC Symbol;Acc:HGNC:8685]",0.0042150441075842
"41","FCGR3B",0.00404185459822069,0.00716045302420129,0.00622325943212758,"Fc gamma receptor IIIb [Source:HGNC Symbol;Acc:HGNC:3620]",0.00404185459822069
"42","JAM3",0.00389560745372674,0.011024326707534,0.00544535200311163,"junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]",0.00389560745372674
"43","ZNF850",0.00383268713421757,0.00652306100929422,0.0108907040062233,"zinc finger protein 850 [Source:HGNC Symbol;Acc:HGNC:27994]",0.00383268713421757
"44","NCF1C",0.00369943968370897,0.00478517316861187,0.00466744457409568,"neutrophil cytosolic factor 1C pseudogene [Source:HGNC Symbol;Acc:HGNC:32523]",0.00369943968370897
"45","KIF26B",0.00368567903202691,0.00936114767316753,0.0101127965772073,"kinesin family member 26B [Source:HGNC Symbol;Acc:HGNC:25484]",0.00368567903202691
"46","RIBC2",0.00367666457997064,0.00935124871203342,0.00700116686114352,"RIB43A domain with coiled-coils 2 [Source:HGNC Symbol;Acc:HGNC:13241]",0.00367666457997064
"47","APOL1",0.00365194872095441,0.00987164617768253,0.014002333722287,"apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618]",0.00365194872095441
"48","FMNL1",0.00357467706809428,0.00644784974548134,0.014002333722287,"formin like 1 [Source:HGNC Symbol;Acc:HGNC:1212]",0.00357467706809428
"49","SEC24D",0.00344230370119512,0.00731985059867188,0.0136133800077791,"SEC24 homolog D, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10706]",0.00344230370119512
"50","NEK2",0.00340819565134827,0.00360070323715035,0.00700116686114352,"NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]",0.00340819565134827
"51","DDR2",0.00327010805581923,0.00826949104930505,0.00700116686114352,"discoidin domain receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:2731]",0.00327010805581923
"52","GTF2IRD2",0.0032023779278233,0.00719199520491015,0.0116686114352392,"GTF2I repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30775]",0.0032023779278233
"53","RANBP2",0.00315431898687022,0.00381712193278043,0.00700116686114352,"RAN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9848]",0.00315431898687022
"54","FCGR2B",0.0031540481109823,0.00300412819459265,0.0058343057176196,"Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]",0.0031540481109823
"55","NCF1B",0.00313332199544531,0.00420946403417779,0.0073901205756515,"neutrophil cytosolic factor 1B pseudogene [Source:HGNC Symbol;Acc:HGNC:32522]",0.00313332199544531
"56","ZNF492",0.00310376227273675,0.0060546605117128,0.00933488914819136,"zinc finger protein 492 [Source:HGNC Symbol;Acc:HGNC:23707]",0.00310376227273675
"57","AREG",0.00307671265354163,0.0101034094443308,0.0155581485803189,"amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]",0.00307671265354163
"58","GYPA",0.00307345313978626,0.00236534608946495,0.00544535200311163,"glycophorin A (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4702]",0.00307345313978626
"59","GYPB",0.00290700890975897,0.00376257681754049,0.00388953714507974,"glycophorin B (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4703]",0.00290700890975897
"60","GKAP1",0.00289428615896827,0.00381245468904421,0.00544535200311163,"G kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:17496]",0.00289428615896827
"61","FCGR3A",0.00271226069379834,0.00389251376066446,0.00777907429015947,"Fc gamma receptor IIIa [Source:HGNC Symbol;Acc:HGNC:3619]",0.00271226069379834
"62","ZNF85",0.00269629682689206,0.00176420758532408,0.00466744457409568,"zinc finger protein 85 [Source:HGNC Symbol;Acc:HGNC:13160]",0.00269629682689206
"63","MICA",0.00269047651825405,0.00731091014587807,0.0112796577207312,"MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:HGNC:7090]",0.00269047651825405
"64","OBSCN",0.00263817750848888,0.00571444531701376,0.00855698171917542,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF [Source:HGNC Symbol;Acc:HGNC:15719]",0.00263817750848888
"65","FAM153A",0.00236431474417632,0.0114053886170287,0.0101127965772073,"family with sequence similarity 153 member A [Source:HGNC Symbol;Acc:HGNC:29940]",0.00236431474417632
"66","TIGIT",0.00235320100398866,0.00496627724445786,0.00661221314663555,"T cell immunoreceptor with Ig and ITIM domains [Source:HGNC Symbol;Acc:HGNC:26838]",0.00235320100398866
"67","HIC2",0.00228882531374062,0.00623686020646713,0.00855698171917542,"HIC ZBTB transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:18595]",0.00228882531374062
"68","PCDHB13",0.00222605393682589,0.00315015221519557,0.00505639828860366,"protocadherin beta 13 [Source:HGNC Symbol;Acc:HGNC:8684]",0.00222605393682589
"69","PRKCB",0.00205823223244947,0.00314497555296423,0.00855698171917542,"protein kinase C beta [Source:HGNC Symbol;Acc:HGNC:9395]",0.00205823223244947
"70","GZMA",0.00204868385740024,0.00216927818810131,0.00466744457409568,"granzyme A [Source:HGNC Symbol;Acc:HGNC:4708]",0.00204868385740024
"71","DIXDC1",0.00197607698482387,0.0040308452455821,0.0112796577207312,"DIX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23695]",0.00197607698482387
"72","FXYD2",0.00194906631382362,0.00669393452737077,0.00933488914819136,"FXYD domain containing ion transport regulator 2 [Source:HGNC Symbol;Acc:HGNC:4026]",0.00194906631382362
"73","ZNF138",0.00192314129929034,0.00300402272492492,0.0058343057176196,"zinc finger protein 138 [Source:HGNC Symbol;Acc:HGNC:12922]",0.00192314129929034
"74","GRAP",0.00162512243393803,0.00705287438499925,0.00972384286269934,"GRB2 related adaptor protein [Source:HGNC Symbol;Acc:HGNC:4562]",0.00162512243393803
"75","CD8B",0.00162304819791188,0.00399485224489519,0.0058343057176196,"CD8 subunit beta [Source:HGNC Symbol;Acc:HGNC:1707]",0.00162304819791188
"76","CD33",0.00161377950613133,0.00438295784067933,0.00933488914819136,"CD33 molecule [Source:HGNC Symbol;Acc:HGNC:1659]",0.00161377950613133
"77","GRAPL",0.00152801567889334,0.00231046072907692,0.00388953714507974,"GRB2 related adaptor protein like [Source:HGNC Symbol;Acc:HGNC:37240]",0.00152801567889334
"78","ICAM1",0.00146055319741239,0.00546342497655341,0.00700116686114352,"intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]",0.00146055319741239
"79","LEPR",0.00132034321884244,0.00422930498807044,0.00466744457409568,"leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]",0.00132034321884244
"80","THOC3",0.00129770678242101,0.00508846301076131,0.00505639828860366,"THO complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:19072]",0.00129770678242101
"81","LCT",0.00115435012242906,0.00240968490495904,0.00466744457409568,"lactase [Source:HGNC Symbol;Acc:HGNC:6530]",0.00115435012242906
"82","STAG3L1",0.00114640527783485,0.0017613065366436,0.0058343057176196,"STAG3 cohesin complex component like 1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:33852]",0.00114640527783485
"83","FCGR2C",0.00110494071642782,0.00192670660084383,0.00544535200311163,"Fc gamma receptor IIc (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15626]",0.00110494071642782
"84","VIPR1",0.0010896191032977,0.00173253852460494,0.00155581485803189,"vasoactive intestinal peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:12694]",0.0010896191032977
"85","NBEA",0.000977237707820219,0.00561129724761356,0.00505639828860366,"neurobeachin [Source:HGNC Symbol;Acc:HGNC:7648]",0.000977237707820219
"86","FCGR1A",0.000944309651274149,0.002709311574609,0.00505639828860366,"Fc gamma receptor Ia [Source:HGNC Symbol;Acc:HGNC:3613]",0.000944309651274149
"87","CATSPER2",0.000937559381088846,0.00121162003879727,0.00233372228704784,"cation channel sperm associated 2 [Source:HGNC Symbol;Acc:HGNC:18810]",0.000937559381088846
"88","ASPM",0.000907784758290021,0.00207418082937799,0.0058343057176196,"assembly factor for spindle microtubules [Source:HGNC Symbol;Acc:HGNC:19048]",0.000907784758290021
"89","SCML4",0.000845595940681932,0.0024995210147775,0.00388953714507974,"Scm polycomb group protein like 4 [Source:HGNC Symbol;Acc:HGNC:21397]",0.000845595940681932
"90","ZNF519",0.000816022517603326,0.00117281163080008,0.00233372228704784,"zinc finger protein 519 [Source:HGNC Symbol;Acc:HGNC:30574]",0.000816022517603326
"91","VNN2",0.000796233898817159,0.00146188743129972,0.00350058343057176,"vanin 2 [Source:HGNC Symbol;Acc:HGNC:12706]",0.000796233898817159
"92","ARHGAP11A",0.000738526961552605,0.00313944662204269,0.00388953714507974,"Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]",0.000738526961552605
"93","DDX12P",0.000688610152560439,0.00197645896344297,0.00311162971606379,"DEAD/H-box helicase 12, pseudogene [Source:HGNC Symbol;Acc:HGNC:2737]",0.000688610152560439
"94","SLC4A1",0.000671403026001663,0.0020453641958225,0.00466744457409568,"solute carrier family 4 member 1 (Diego blood group) [Source:HGNC Symbol;Acc:HGNC:11027]",0.000671403026001663
"95","GALNT10",0.000600972359348553,0.00256800331378946,0.00388953714507974,"polypeptide N-acetylgalactosaminyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:19873]",0.000600972359348553
"96","KIF18A",0.000570741758876402,0.00176303539543697,0.00661221314663555,"kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441]",0.000570741758876402
"97","SPAG5",0.000442927728341473,0.00159854184303085,0.00350058343057176,"sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]",0.000442927728341473
