"","Feature","Gain","Cover","Frequency","description","Importance"
"27","NLGN4X",0.00858930363638071,0.00645843885874182,0.00644521566683193,"neuroligin 4 X-linked [Source:HGNC Symbol;Acc:HGNC:14287]",0.00858930363638071
"28","VIPR1",0.00814369693922308,0.0103656344028489,0.00991571641051066,"vasoactive intestinal peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:12694]",0.00814369693922308
"29","FCGR1A",0.00770845547134545,0.00383104178684103,0.00495785820525533,"Fc gamma receptor Ia [Source:HGNC Symbol;Acc:HGNC:3613]",0.00770845547134545
"30","LCT",0.00707944411131768,0.0083848800629659,0.00743678730788299,"lactase [Source:HGNC Symbol;Acc:HGNC:6530]",0.00707944411131768
"31","BMPR1A",0.00679978881114663,0.0162570028349743,0.0203272186415469,"bone morphogenetic protein receptor type 1A [Source:HGNC Symbol;Acc:HGNC:1076]",0.00679978881114663
"32","FCGR3B",0.00633975481291331,0.00921940744695847,0.0133862171541894,"Fc gamma receptor IIIb [Source:HGNC Symbol;Acc:HGNC:3620]",0.00633975481291331
"33","CD44",0.00529559023193035,0.00552282493714417,0.00991571641051066,"CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]",0.00529559023193035
"34","FAM72B",0.00525092865512697,0.0116004546148274,0.0208230044620724,"family with sequence similarity 72 member B [Source:HGNC Symbol;Acc:HGNC:24805]",0.00525092865512697
"35","CSPG4",0.00512524442694444,0.00791999721882989,0.00892414476945959,"chondroitin sulfate proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:2466]",0.00512524442694444
"36","SEC24D",0.00512323127647433,0.010756596279463,0.00941993058998513,"SEC24 homolog D, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10706]",0.00512323127647433
"37","APOL1",0.0050978697399527,0.012926564142463,0.0188398611799703,"apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618]",0.0050978697399527
"38","NCF1B",0.00501667239369804,0.00629095631439854,0.00793257312840853,"neutrophil cytosolic factor 1B pseudogene [Source:HGNC Symbol;Acc:HGNC:32522]",0.00501667239369804
"39","ARHGEF5",0.00469991938889283,0.00441695439210207,0.00495785820525533,"Rho guanine nucleotide exchange factor 5 [Source:HGNC Symbol;Acc:HGNC:13209]",0.00469991938889283
"40","RNASE3",0.00457106444871987,0.00969463595803697,0.0128904313336639,"ribonuclease A family member 3 [Source:HGNC Symbol;Acc:HGNC:10046]",0.00457106444871987
"41","OBSCN",0.00410878021411397,0.00922319393336018,0.00941993058998513,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF [Source:HGNC Symbol;Acc:HGNC:15719]",0.00410878021411397
"42","NRXN3",0.00404386318243589,0.0143701323064296,0.0168567178978681,"neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]",0.00404386318243589
"43","RIBC2",0.00399281609199261,0.0134915668206531,0.0114030738720873,"RIB43A domain with coiled-coils 2 [Source:HGNC Symbol;Acc:HGNC:13241]",0.00399281609199261
"44","KIF18A",0.00376874745338691,0.00734512160742997,0.00644521566683193,"kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441]",0.00376874745338691
"45","FXYD2",0.00376701839005959,0.0104908331307443,0.00991571641051066,"FXYD domain containing ion transport regulator 2 [Source:HGNC Symbol;Acc:HGNC:4026]",0.00376701839005959
"46","CD8B",0.00372549508191262,0.00486488022184875,0.0059494298463064,"CD8 subunit beta [Source:HGNC Symbol;Acc:HGNC:1707]",0.00372549508191262
"47","GKAP1",0.00363289681533031,0.00721806149046218,0.0104115022310362,"G kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:17496]",0.00363289681533031
"48","CORO1A",0.00360764841453759,0.00965783197499416,0.0123946455131383,"coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]",0.00360764841453759
"49","NCF1C",0.00353873586149259,0.00961722765592857,0.0114030738720873,"neutrophil cytosolic factor 1C pseudogene [Source:HGNC Symbol;Acc:HGNC:32523]",0.00353873586149259
"50","CD33",0.00353671855162068,0.0064225720333917,0.00694100148735746,"CD33 molecule [Source:HGNC Symbol;Acc:HGNC:1659]",0.00353671855162068
"51","KITLG",0.003238941153757,0.00880494091676516,0.0158651462568171,"KIT ligand [Source:HGNC Symbol;Acc:HGNC:6343]",0.003238941153757
"52","RPL23AP53",0.00323813152619707,0.00737177704980358,0.00941993058998513,"ribosomal protein L23a pseudogene 53 [Source:HGNC Symbol;Acc:HGNC:35921]",0.00323813152619707
"53","CELSR2",0.00317770124123823,0.00951558067032402,0.0114030738720873,"cadherin EGF LAG seven-pass G-type receptor 2 [Source:HGNC Symbol;Acc:HGNC:3231]",0.00317770124123823
"54","DEFA4",0.00304979880407696,0.00559503085992303,0.00991571641051066,"defensin alpha 4 [Source:HGNC Symbol;Acc:HGNC:2763]",0.00304979880407696
"55","GRAPL",0.00303190214596176,0.0106573332752994,0.00743678730788299,"GRB2 related adaptor protein like [Source:HGNC Symbol;Acc:HGNC:37240]",0.00303190214596176
"56","GLI2",0.00288361073712808,0.00412410138456206,0.00545364402578086,"GLI family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:4318]",0.00288361073712808
"57","KIF26B",0.00286705486218239,0.00443741628393125,0.00743678730788299,"kinesin family member 26B [Source:HGNC Symbol;Acc:HGNC:25484]",0.00286705486218239
"58","SCML4",0.0027225335351382,0.0081290036970781,0.0109072880515617,"Scm polycomb group protein like 4 [Source:HGNC Symbol;Acc:HGNC:21397]",0.0027225335351382
"59","AR",0.0024451744327296,0.00857992519986315,0.0153693604362915,"androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]",0.0024451744327296
"60","GYPA",0.00241668585793643,0.00690145084293135,0.0133862171541894,"glycophorin A (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4702]",0.00241668585793643
"61","FCGR3A",0.00224652701806132,0.00708281440082334,0.0118988596926128,"Fc gamma receptor IIIa [Source:HGNC Symbol;Acc:HGNC:3619]",0.00224652701806132
"62","TIGIT",0.00196931890193799,0.00542144155599407,0.00991571641051066,"T cell immunoreceptor with Ig and ITIM domains [Source:HGNC Symbol;Acc:HGNC:26838]",0.00196931890193799
"63","APOE",0.00192663886415106,0.00634347130758802,0.0118988596926128,"apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]",0.00192663886415106
"64","ZNF492",0.00185468454057136,0.00430098043515021,0.0104115022310362,"zinc finger protein 492 [Source:HGNC Symbol;Acc:HGNC:23707]",0.00185468454057136
"65","LILRB3",0.00172901632608575,0.00338919570991894,0.00842835894893406,"leukocyte immunoglobulin like receptor B3 [Source:HGNC Symbol;Acc:HGNC:6607]",0.00172901632608575
"66","FMNL1",0.00168393225804477,0.00394355356935134,0.00892414476945959,"formin like 1 [Source:HGNC Symbol;Acc:HGNC:1212]",0.00168393225804477
"67","MICA",0.00157506636306136,0.00446628489575253,0.00842835894893406,"MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:HGNC:7090]",0.00157506636306136
"68","NEK2",0.00132771162544608,0.0030368911264744,0.00495785820525533,"NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]",0.00132771162544608
"69","FCGR2B",0.00132249053633945,0.00363896647035614,0.00991571641051066,"Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]",0.00132249053633945
"70","ICAM1",0.00128488642453641,0.00608849655203215,0.00941993058998513,"intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]",0.00128488642453641
"71","HIC2",0.00108874255381021,0.00446045374362622,0.0104115022310362,"HIC ZBTB transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:18595]",0.00108874255381021
"72","ASPM",0.00102320857886048,0.00262268935487062,0.00644521566683193,"assembly factor for spindle microtubules [Source:HGNC Symbol;Acc:HGNC:19048]",0.00102320857886048
"73","ZNF85",0.0010187483483277,0.00267630239218427,0.00545364402578086,"zinc finger protein 85 [Source:HGNC Symbol;Acc:HGNC:13160]",0.0010187483483277
"74","AREG",0.000965863738155215,0.00248382866826648,0.00545364402578086,"amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]",0.000965863738155215
"75","VNN2",0.000890118327806958,0.00191609784555177,0.0029747149231532,"vanin 2 [Source:HGNC Symbol;Acc:HGNC:12706]",0.000890118327806958
"76","ZNF850",0.000870983363784051,0.00202354943817557,0.00545364402578086,"zinc finger protein 850 [Source:HGNC Symbol;Acc:HGNC:27994]",0.000870983363784051
"77","PCDHB13",0.000867783483988517,0.00284186930310596,0.00396628656420426,"protocadherin beta 13 [Source:HGNC Symbol;Acc:HGNC:8684]",0.000867783483988517
"78","FCGR2C",0.00080168289452889,0.00276350606962448,0.0059494298463064,"Fc gamma receptor IIc (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15626]",0.00080168289452889
"79","GALNT10",0.000779719485290988,0.00254180964523995,0.00545364402578086,"polypeptide N-acetylgalactosaminyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:19873]",0.000779719485290988
"80","LEPR",0.000640719296200605,0.00372670266572666,0.00793257312840853,"leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]",0.000640719296200605
"81","PRKCB",0.00049520569186503,0.00211158178461006,0.0059494298463064,"protein kinase C beta [Source:HGNC Symbol;Acc:HGNC:9395]",0.00049520569186503
"82","AHRR",0.000480651685012079,0.00248608361740439,0.00495785820525533,"aryl hydrocarbon receptor repressor [Source:HGNC Symbol;Acc:HGNC:346]",0.000480651685012079
"83","GZMA",0.000399995710897656,0.00184151948268288,0.00644521566683193,"granzyme A [Source:HGNC Symbol;Acc:HGNC:4708]",0.000399995710897656
"84","DDX12P",0.000391999052971385,0.00217508714460304,0.00694100148735746,"DEAD/H-box helicase 12, pseudogene [Source:HGNC Symbol;Acc:HGNC:2737]",0.000391999052971385
"85","HAR1A",0.00038146926735776,0.00276148887231501,0.00793257312840853,"highly accelerated region 1A [Source:HGNC Symbol;Acc:HGNC:33117]",0.00038146926735776
