"","Feature","Gain","Cover","Frequency","description","Importance"
"58","LAMC1",0.0020522660999964,0.00164999852331496,0.00595238095238095,"laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]",0.0020522660999964
"59","SMAD1",0.0019426137923095,0.0133695165541261,0.00892857142857143,"SMAD family member 1 [Source:HGNC Symbol;Acc:HGNC:6767]",0.0019426137923095
"60","SLC43A3",0.00190662584681727,0.00179515456164177,0.00297619047619048,"solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466]",0.00190662584681727
"61","MCM4",0.00190345671623809,0.010170494095464,0.00297619047619048,"minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]",0.00190345671623809
"62","CLEC14A",0.0018388616524431,0.000661519836264486,0.00297619047619048,"C-type lectin domain containing 14A [Source:HGNC Symbol;Acc:HGNC:19832]",0.0018388616524431
"63","ODF2",0.00175504750015659,0.00167182700433256,0.00297619047619048,"outer dense fiber of sperm tails 2 [Source:HGNC Symbol;Acc:HGNC:8114]",0.00175504750015659
"64","ZNF695",0.00170876520546045,0.000799067698096886,0.00297619047619048,"zinc finger protein 695 [Source:HGNC Symbol;Acc:HGNC:30954]",0.00170876520546045
"65","FAM177A1",0.00170001801541471,0.00352434263296194,0.0148809523809524,"family with sequence similarity 177 member A1 [Source:HGNC Symbol;Acc:HGNC:19829]",0.00170001801541471
"66","SLC9A5",0.00168480904604745,0.00208122079945789,0.00297619047619048,"solute carrier family 9 member A5 [Source:HGNC Symbol;Acc:HGNC:11078]",0.00168480904604745
"67","WWTR1",0.0016781258172326,0.00111467729863712,0.00595238095238095,"WW domain containing transcription regulator 1 [Source:HGNC Symbol;Acc:HGNC:24042]",0.0016781258172326
"68","CUBN",0.00166037920551878,0.00680381113469591,0.00297619047619048,"cubilin [Source:HGNC Symbol;Acc:HGNC:2548]",0.00166037920551878
"69","FANCG",0.00139950936448058,0.000652590652240135,0.00297619047619048,"FA complementation group G [Source:HGNC Symbol;Acc:HGNC:3588]",0.00139950936448058
"70","RCSD1",0.00136154369967158,0.00112428895661517,0.00297619047619048,"RCSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28310]",0.00136154369967158
"71","PGM1",0.00134392697035855,0.000465727456196095,0.00297619047619048,"phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]",0.00134392697035855
"72","ALG10",0.00132921973670553,0.00121600860257839,0.00297619047619048,"ALG10 alpha-1,2-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23162]",0.00132921973670553
"73","MUC4",0.00121419575268691,0.000633940658345514,0.00297619047619048,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]",0.00121419575268691
"74","HGSNAT",0.00119921355799143,0.0083947284251098,0.00297619047619048,"heparan-alpha-glucosaminide N-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:26527]",0.00119921355799143
"75","CYP46A1",0.00116237605171566,0.000306017965393277,0.00297619047619048,"cytochrome P450 family 46 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2641]",0.00116237605171566
"76","HBEGF",0.00115499717276219,0.000508070251419218,0.00297619047619048,"heparin binding EGF like growth factor [Source:HGNC Symbol;Acc:HGNC:3059]",0.00115499717276219
"77","KLRC4-KLRK1",0.00114819782908104,0.0218528567422736,0.00595238095238095,"KLRC4-KLRK1 readthrough [Source:HGNC Symbol;Acc:HGNC:48357]",0.00114819782908104
"78","ZBTB47",0.00114588787058306,0.00565790201439814,0.00595238095238095,"zinc finger and BTB domain containing 47 [Source:HGNC Symbol;Acc:HGNC:26955]",0.00114588787058306
"79","TERF2",0.00113749876631628,0.00386542382120226,0.0119047619047619,"telomeric repeat binding factor 2 [Source:HGNC Symbol;Acc:HGNC:11729]",0.00113749876631628
"80","LGMN",0.00113170263429879,0.000562824755242416,0.00297619047619048,"legumain [Source:HGNC Symbol;Acc:HGNC:9472]",0.00113170263429879
"81","PRDM16",0.00109341031525182,0.0097222031796929,0.00297619047619048,"PR/SET domain 16 [Source:HGNC Symbol;Acc:HGNC:14000]",0.00109341031525182
"82","DUSP15",0.0010866501960557,0.00270383777286817,0.00297619047619048,"dual specificity phosphatase 15 [Source:HGNC Symbol;Acc:HGNC:16236]",0.0010866501960557
"83","BAIAP3",0.00103278017150563,0.000530122279107197,0.00297619047619048,"BAI1 associated protein 3 [Source:HGNC Symbol;Acc:HGNC:948]",0.00103278017150563
"84","EFNB1",0.000942962854654787,0.00361031397877166,0.00297619047619048,"ephrin B1 [Source:HGNC Symbol;Acc:HGNC:3226]",0.000942962854654787
"85","PIGY",0.000939078266870874,0.000307943352842411,0.00297619047619048,"phosphatidylinositol glycan anchor biosynthesis class Y [Source:HGNC Symbol;Acc:HGNC:28213]",0.000939078266870874
"86","PSMA6",0.000932603694132884,0.000458718916057402,0.00297619047619048,"proteasome 20S subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:9535]",0.000932603694132884
"87","AIF1",0.000920615418657922,0.0012685017747938,0.00595238095238095,"allograft inflammatory factor 1 [Source:HGNC Symbol;Acc:HGNC:352]",0.000920615418657922
"88","MPV17L",0.000903343007589375,0.000768385081222362,0.00297619047619048,"MPV17 mitochondrial inner membrane protein like [Source:HGNC Symbol;Acc:HGNC:26827]",0.000903343007589375
"89","IPMK",0.000892267870333139,0.000240844848546239,0.00297619047619048,"inositol polyphosphate multikinase [Source:HGNC Symbol;Acc:HGNC:20739]",0.000892267870333139
"90","SGSH",0.000874609383828255,0.0108924848289993,0.00297619047619048,"N-sulfoglucosamine sulfohydrolase [Source:HGNC Symbol;Acc:HGNC:10818]",0.000874609383828255
"91","L1TD1",0.000854650615064248,0.00821806014562249,0.00595238095238095,"LINE1 type transposase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25595]",0.000854650615064248
"92","TKT",0.000840752159120923,0.000667766959566772,0.00297619047619048,"transketolase [Source:HGNC Symbol;Acc:HGNC:11834]",0.000840752159120923
"93","LAMB1",0.000835077726912977,0.000359067357875531,0.00297619047619048,"laminin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6486]",0.000835077726912977
"94","SCG2",0.000805798726950957,0.00406443857883885,0.00297619047619048,"secretogranin II [Source:HGNC Symbol;Acc:HGNC:10575]",0.000805798726950957
"95","CRLF1",0.000770493573239661,0.0034365605441425,0.00595238095238095,"cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]",0.000770493573239661
"96","FBXL19",0.000752679162912633,0.000930066396464142,0.00297619047619048,"F-box and leucine rich repeat protein 19 [Source:HGNC Symbol;Acc:HGNC:25300]",0.000752679162912633
"97","CEP152",0.000695516099973035,0.00236230999060958,0.00297619047619048,"centrosomal protein 152 [Source:HGNC Symbol;Acc:HGNC:29298]",0.000695516099973035
"98","CHST15",0.000676782966484047,0.000522506762572454,0.00297619047619048,"carbohydrate sulfotransferase 15 [Source:HGNC Symbol;Acc:HGNC:18137]",0.000676782966484047
"99","TASP1",0.000648082008146725,0.0126857076118643,0.00297619047619048,"taspase 1 [Source:HGNC Symbol;Acc:HGNC:15859]",0.000648082008146725
"100","HBA2",0.000633571806095698,0.000655684803797721,0.00595238095238095,"hemoglobin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:4824]",0.000633571806095698
"101","ZNF608",0.000626181302667364,0.000527502483897297,0.00297619047619048,"zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238]",0.000626181302667364
"102","TRIM72",0.000613357233943342,0.00860369368095344,0.00595238095238095,"tripartite motif containing 72 [Source:HGNC Symbol;Acc:HGNC:32671]",0.000613357233943342
"103","GALNT14",0.000595307541647291,0.000896900199549874,0.00297619047619048,"polypeptide N-acetylgalactosaminyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:22946]",0.000595307541647291
"104","PRSS12",0.000587142744286671,0.000606213331449322,0.00297619047619048,"serine protease 12 [Source:HGNC Symbol;Acc:HGNC:9477]",0.000587142744286671
"105","RHPN1",0.000582491006102515,0.000592579581033113,0.00297619047619048,"rhophilin Rho GTPase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19973]",0.000582491006102515
"106","GLUD2",0.000580863384797063,0.000570594212895046,0.00297619047619048,"glutamate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:4336]",0.000580863384797063
"107","PFN2",0.000568722757265978,0.000747740543716339,0.00297619047619048,"profilin 2 [Source:HGNC Symbol;Acc:HGNC:8882]",0.000568722757265978
"108","TNXB",0.000566698929696928,0.000240375460457142,0.00297619047619048,"tenascin XB [Source:HGNC Symbol;Acc:HGNC:11976]",0.000566698929696928
"109","TP53I3",0.000524473446848145,0.00429060888920981,0.00297619047619048,"tumor protein p53 inducible protein 3 [Source:HGNC Symbol;Acc:HGNC:19373]",0.000524473446848145
"110","ABCA9",0.000505722584411449,0.000276333019782431,0.00297619047619048,"ATP binding cassette subfamily A member 9 [Source:HGNC Symbol;Acc:HGNC:39]",0.000505722584411449
"111","LDB2",0.000485179896844108,0.000438153770824307,0.00297619047619048,"LIM domain binding 2 [Source:HGNC Symbol;Acc:HGNC:6533]",0.000485179896844108
"112","TIMP2",0.000469791137763562,0.000219654351850152,0.00297619047619048,"TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]",0.000469791137763562
"113","PC",0.000469481628002489,0.00121273923876565,0.00297619047619048,"pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]",0.000469481628002489
"114","ITGA1",0.000464159534277275,0.000626094255100065,0.00297619047619048,"integrin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6134]",0.000464159534277275
"115","IL1RL1",0.000458017298132297,0.0100526891445513,0.00297619047619048,"interleukin 1 receptor like 1 [Source:HGNC Symbol;Acc:HGNC:5998]",0.000458017298132297
"116","MYL6B",0.00045715364510827,0.000541329571974374,0.00297619047619048,"myosin light chain 6B [Source:HGNC Symbol;Acc:HGNC:29823]",0.00045715364510827
"117","STAC3",0.000449755900736093,0.000784551245416004,0.00595238095238095,"SH3 and cysteine rich domain 3 [Source:HGNC Symbol;Acc:HGNC:28423]",0.000449755900736093
"118","NAV3",0.000438828537181351,0.000227619693708253,0.00297619047619048,"neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]",0.000438828537181351
"119","MCTP1",0.000427373364020415,0.0167351737068093,0.00595238095238095,"multiple C2 and transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26183]",0.000427373364020415
"120","CTTNBP2NL",0.000423581317447062,0.000431072429469305,0.00297619047619048,"CTTNBP2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:25330]",0.000423581317447062
"121","THY1",0.000417447004128533,0.000472810345450757,0.00297619047619048,"Thy-1 cell surface antigen [Source:HGNC Symbol;Acc:HGNC:11801]",0.000417447004128533
"122","S100Z",0.00041658091580949,0.000537260942681898,0.00297619047619048,"S100 calcium binding protein Z [Source:HGNC Symbol;Acc:HGNC:30367]",0.00041658091580949
"123","KCNH8",0.00041505427807065,0.0110214722065201,0.00595238095238095,"potassium voltage-gated channel subfamily H member 8 [Source:HGNC Symbol;Acc:HGNC:18864]",0.00041505427807065
"124","ROBO1",0.00041263554306201,0.000235959802047148,0.00297619047619048,"roundabout guidance receptor 1 [Source:HGNC Symbol;Acc:HGNC:10249]",0.00041263554306201
"125","CAV1",0.000400236774259362,0.00078183842642971,0.00595238095238095,"caveolin 1 [Source:HGNC Symbol;Acc:HGNC:1527]",0.000400236774259362
"126","RUSC2",0.000391241314004514,0.000519297567117491,0.00595238095238095,"RUN and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23625]",0.000391241314004514
"127","ATP8A2",0.000385779823992657,0.000732221701174424,0.00595238095238095,"ATPase phospholipid transporting 8A2 [Source:HGNC Symbol;Acc:HGNC:13533]",0.000385779823992657
"128","E2F1",0.000372765185316081,0.000786471290114696,0.00595238095238095,"E2F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3113]",0.000372765185316081
"129","ANXA2P2",0.000372039305048688,0.00736850250713259,0.00297619047619048,"annexin A2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:539]",0.000372039305048688
"130","SRRM5",0.000359333689074183,0.00205104254821157,0.00297619047619048,"serine/arginine repetitive matrix 5 [Source:HGNC Symbol;Acc:HGNC:37248]",0.000359333689074183
"131","IGFBP6",0.000348571373580241,0.000933152808523424,0.00297619047619048,"insulin like growth factor binding protein 6 [Source:HGNC Symbol;Acc:HGNC:5475]",0.000348571373580241
"132","OTUD1",0.000345834751395676,0.00116375051138245,0.00297619047619048,"OTU deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:27346]",0.000345834751395676
"133","SNORA5C",0.000342631234450886,0.000332852803304358,0.00297619047619048,"small nucleolar RNA, H/ACA box 5C [Source:HGNC Symbol;Acc:HGNC:32590]",0.000342631234450886
"134","ABCD2",0.000338388333593804,0.0228180047366517,0.00595238095238095,"ATP binding cassette subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:66]",0.000338388333593804
"135","SAG",0.000329319424841312,0.00133345923426551,0.00297619047619048,"S-antigen visual arrestin [Source:HGNC Symbol;Acc:HGNC:10521]",0.000329319424841312
"136","HCK",0.00032603138692421,0.000236452458563406,0.00297619047619048,"HCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4840]",0.00032603138692421
"137","TOP2B",0.000322972851209297,0.0125683484560539,0.00297619047619048,"DNA topoisomerase II beta [Source:HGNC Symbol;Acc:HGNC:11990]",0.000322972851209297
"138","RCN1",0.000320197004539696,0.00247697759857094,0.00297619047619048,"reticulocalbin 1 [Source:HGNC Symbol;Acc:HGNC:9934]",0.000320197004539696
"139","MOCS2",0.00031071945328373,0.000361863763443512,0.00297619047619048,"molybdenum cofactor synthesis 2 [Source:HGNC Symbol;Acc:HGNC:7193]",0.00031071945328373
"140","ZNF367",0.00030726487365822,0.00325409153564219,0.00297619047619048,"zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320]",0.00030726487365822
"141","PLSCR3",0.0003059234157523,0.00034791980894204,0.00297619047619048,"phospholipid scramblase 3 [Source:HGNC Symbol;Acc:HGNC:16495]",0.0003059234157523
"142","QRSL1",0.00029990145071045,0.000322953161091011,0.00297619047619048,"glutaminyl-tRNA amidotransferase subunit QRSL1 [Source:HGNC Symbol;Acc:HGNC:21020]",0.00029990145071045
"143","DNAJB5",0.000299889631411979,0.000323449287898444,0.00297619047619048,"DnaJ heat shock protein family (Hsp40) member B5 [Source:HGNC Symbol;Acc:HGNC:14887]",0.000299889631411979
"144","LIPG",0.000299084198174104,0.00038732356713327,0.00297619047619048,"lipase G, endothelial type [Source:HGNC Symbol;Acc:HGNC:6623]",0.000299084198174104
"145","NDFIP1",0.000297535837603732,0.00042146616417394,0.00297619047619048,"Nedd4 family interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:17592]",0.000297535837603732
"146","BIN2",0.00029519126544594,0.000590290237434685,0.00297619047619048,"bridging integrator 2 [Source:HGNC Symbol;Acc:HGNC:1053]",0.00029519126544594
"147","YPEL4",0.000292647778391345,0.000655493862884716,0.00297619047619048,"yippee like 4 [Source:HGNC Symbol;Acc:HGNC:18328]",0.000292647778391345
"148","MFAP2",0.00027752670693882,0.000221733081230208,0.00297619047619048,"microfibril associated protein 2 [Source:HGNC Symbol;Acc:HGNC:7033]",0.00027752670693882
"149","NKAIN4",0.000275305880238378,0.000637960553764796,0.00595238095238095,"sodium/potassium transporting ATPase interacting 4 [Source:HGNC Symbol;Acc:HGNC:16191]",0.000275305880238378
"150","DOK1",0.000272529384156772,0.000506196244252375,0.00297619047619048,"docking protein 1 [Source:HGNC Symbol;Acc:HGNC:2990]",0.000272529384156772
"151","BSPRY",0.000268638237311619,0.000282118644290666,0.00297619047619048,"B-box and SPRY domain containing [Source:HGNC Symbol;Acc:HGNC:18232]",0.000268638237311619
"152","SLC35E3",0.000261936386607554,0.000246826731751798,0.00297619047619048,"solute carrier family 35 member E3 [Source:HGNC Symbol;Acc:HGNC:20864]",0.000261936386607554
"153","SAMD11",0.000242471057319434,0.000354962003415295,0.00297619047619048,"sterile alpha motif domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28706]",0.000242471057319434
"154","NEIL3",0.000240982247829823,0.00270791104585963,0.00297619047619048,"nei like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573]",0.000240982247829823
"155","ZNF385C",0.000240653580414633,0.000321730819681395,0.00297619047619048,"zinc finger protein 385C [Source:HGNC Symbol;Acc:HGNC:33722]",0.000240653580414633
"156","RNASEK",0.000230944318955665,0.000264332328474564,0.00297619047619048,"ribonuclease K [Source:HGNC Symbol;Acc:HGNC:33911]",0.000230944318955665
"157","SH2D3A",0.000228787085925708,0.000278839893215459,0.00297619047619048,"SH2 domain containing 3A [Source:HGNC Symbol;Acc:HGNC:16885]",0.000228787085925708
"158","CDH11",0.000225885691680446,0.000649207392971695,0.00595238095238095,"cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750]",0.000225885691680446
"159","FOXO1",0.000223604502134238,0.000358419711664198,0.00297619047619048,"forkhead box O1 [Source:HGNC Symbol;Acc:HGNC:3819]",0.000223604502134238
"160","MRC2",0.000218431026346124,0.0130763495513109,0.00297619047619048,"mannose receptor C type 2 [Source:HGNC Symbol;Acc:HGNC:16875]",0.000218431026346124
"161","HOXA11",0.000217961371584881,0.0119572025176401,0.00297619047619048,"homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101]",0.000217961371584881
"162","PLLP",0.000217679364422175,0.000262026082810484,0.00297619047619048,"plasmolipin [Source:HGNC Symbol;Acc:HGNC:18553]",0.000217679364422175
"163","DZIP1",0.000209484531756373,0.000212790340600762,0.00297619047619048,"DAZ interacting zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:20908]",0.000209484531756373
